database,iam model,model label,scenario,scenario label,scenario key,warming bin,year,market,stage,transport technology,component,process,contribution type,score,share of market (%),method,impact category,unit,impact label
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Chemicals,Production,Hydrogen production,Steam methane reforming with CCS,Steam methane reforming with CCS,Technology excluding leakage,0.004476073404194862,0.4650506615711199,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Production,Hydrogen production,PEM electrolysis,PEM electrolysis,Technology excluding leakage,0.8389031056592986,78.12316740251127,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Production,Hydrogen production,Biomass gasification,Biomass gasification,Technology excluding leakage,5.11432624853038e-07,4.7627355646870545e-05,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Production,Hydrogen production,Biomass gasification with CCS,Biomass gasification with CCS,Technology excluding leakage,0.01904139717984491,1.773237277849433,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Production,Hydrogen production,Coal gasification with CCS,Coal gasification with CCS,Technology excluding leakage,5.232908871216867e-06,0.0004873166078302623,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Production,Hydrogen production,Ammonia leakage — Coal gasification with CCS,Ammonia leakage — Coal gasification with CCS,Ammonia leakage,0.0,0.0,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Production,Hydrogen production,Steam methane reforming with CCS,Steam methane reforming with CCS,Technology excluding leakage,0.004476073404194862,0.41683602015875754,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Cement,Production,Hydrogen production,PEM electrolysis,PEM electrolysis,Technology excluding leakage,0.8389031056592986,78.12316740251126,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Cement,Production,Hydrogen production,Biomass gasification,Biomass gasification,Technology excluding leakage,5.11432624853038e-07,4.762735564687054e-05,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Cement,Production,Hydrogen production,Biomass gasification with CCS,Biomass gasification with CCS,Technology excluding leakage,0.01904139717984491,1.7732372778494325,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Cement,Production,Hydrogen production,Coal gasification with CCS,Coal gasification with CCS,Technology excluding leakage,5.232908871216867e-06,0.00048731660783026226,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Cement,Production,Hydrogen production,Ammonia leakage — Coal gasification with CCS,Ammonia leakage — Coal gasification with CCS,Ammonia leakage,0.0,0.0,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Cement,Production,Hydrogen production,Steam methane reforming with CCS,Steam methane reforming with CCS,Technology excluding leakage,0.004476073404194862,0.4168360201587574,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Other end uses,Production,Hydrogen production,PEM electrolysis,PEM electrolysis,Technology excluding leakage,0.8389031056592986,77.2011402253714,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Other end uses,Production,Hydrogen production,Biomass gasification,Biomass gasification,Technology excluding leakage,5.11432624853038e-07,4.7065246892940165e-05,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Other end uses,Production,Hydrogen production,Biomass gasification with CCS,Biomass gasification with CCS,Technology excluding leakage,0.01904139717984491,1.7523091330230607,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Other end uses,Production,Hydrogen production,Coal gasification with CCS,Coal gasification with CCS,Technology excluding leakage,5.232908871216867e-06,0.00048156518771724907,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Other end uses,Production,Hydrogen production,Ammonia leakage — Coal gasification with CCS,Ammonia leakage — Coal gasification with CCS,Ammonia leakage,0.0,0.0,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Other end uses,Production,Hydrogen production,Steam methane reforming with CCS,Steam methane reforming with CCS,Technology excluding leakage,0.004476073404194862,0.41191642777949566,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Generic,Distribution,Pipeline,Pipeline distribution,Pipeline distribution,Process excluding leakage,0.01756253675854568,1.7784705573116832,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Generic,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,7.5719445545192955e-06,0.0007667730827812502,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Generic,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,0.03145358847144937,3.1851481245186086,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Generic,Distribution,Pipeline,Hydrogen leakage — Pipeline distribution,Hydrogen leakage — Pipeline distribution,Hydrogen leakage,0.07605783175677061,7.701997512777489,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Compressed gas truck,Gaseous H2 truck,Gaseous H2 truck,Process excluding leakage,0.007226636167334539,0.665040513437692,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Compressed gas truck,Hydrogen leakage — Gaseous H2 truck,Hydrogen leakage — Gaseous H2 truck,Hydrogen leakage,0.0006874999846331776,0.06326807274946739,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Liquid hydrogen,Liquid H2 truck,Liquid H2 truck,Process excluding leakage,0.014922306637509725,1.3732445135043345,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Liquid hydrogen,Hydrogen leakage — Liquid H2 truck,Hydrogen leakage — Liquid H2 truck,Hydrogen leakage,0.004468749836087227,0.41124246697923944,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Pipeline,Pipeline distribution,Pipeline distribution,Process excluding leakage,0.00878126837927284,0.8081075477388754,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,3.7859722772596477e-06,0.0003484089815550095,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,0.015726794235724685,1.4472785222717175,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Pipeline,Hydrogen leakage — Pipeline distribution,Hydrogen leakage — Pipeline distribution,Hydrogen leakage,0.038028915878385305,3.499660029317398,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Compressed gas truck,Compression (lorry),Compression (lorry),Process excluding leakage,0.006352766169293006,0.5846214998443053,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Compressed gas truck,Hydrogen leakage — Compression (lorry),Hydrogen leakage — Compression (lorry),Hydrogen leakage,0.008250000071711838,0.7592168965628029,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Liquid hydrogen,Liquefaction,Liquefaction,Process excluding leakage,0.055425926792680005,5.100642395500507,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Liquid hydrogen,Hydrogen leakage — Liquefaction,Hydrogen leakage — Liquefaction,Hydrogen leakage,0.04455000115558505,4.099771312146718,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Liquid hydrogen,Hydrogen regasification,Hydrogen regasification,Process excluding leakage,0.006045009796071511,0.5562998226874996,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Distribution,Liquid hydrogen,Hydrogen leakage — Hydrogen regasification,Hydrogen leakage — Hydrogen regasification,Hydrogen leakage,0.01374999969266355,1.2653614549893475,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Chemicals,Distribution,Pipeline,Pipeline distribution,Pipeline distribution,Process excluding leakage,0.01405002940683656,1.459756103333684,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Chemicals,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,6.057555643615438e-06,0.00062936194409304,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Chemicals,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,0.0251628707771595,2.6143471398346145,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Chemicals,Distribution,Pipeline,Hydrogen leakage — Pipeline distribution,Hydrogen leakage — Pipeline distribution,Hydrogen leakage,0.060846265405416496,6.321745294525786,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Distribution,Liquid hydrogen,Liquid H2 truck,Liquid H2 truck,Process excluding leakage,0.011937845310007779,1.1117163368301857,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Distribution,Liquid hydrogen,Hydrogen leakage — Liquid H2 truck,Hydrogen leakage — Liquid H2 truck,Hydrogen leakage,0.003574999868869782,0.33292320809823917,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Distribution,Pipeline,Pipeline distribution,Pipeline distribution,Process excluding leakage,0.014050029406836556,1.308414275684273,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,6.057555643615437e-06,0.0005641121488330613,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,0.025162870777159497,2.3433018101737204,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Distribution,Pipeline,Hydrogen leakage — Pipeline distribution,Hydrogen leakage — Pipeline distribution,Hydrogen leakage,0.06084626540541649,5.666331362963757,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Distribution,Liquid hydrogen,Liquefaction,Liquefaction,Process excluding leakage,0.04434074143414401,4.129248231938171,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Distribution,Liquid hydrogen,Hydrogen leakage — Liquefaction,Hydrogen leakage — Liquefaction,Hydrogen leakage,0.03564000092446804,3.3189884977951873,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Distribution,Liquid hydrogen,Hydrogen regasification,Hydrogen regasification,Process excluding leakage,0.004836007836857208,0.45035504964751993,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Steel,Distribution,Liquid hydrogen,Hydrogen leakage — Hydrogen regasification,Hydrogen leakage — Hydrogen regasification,Hydrogen leakage,0.010999999754130841,1.0243791165180807,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Cement,Distribution,Liquid hydrogen,Liquid H2 truck,Liquid H2 truck,Process excluding leakage,0.011937845310007779,1.1117163368301854,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Cement,Distribution,Liquid hydrogen,Hydrogen leakage — Liquid H2 truck,Hydrogen leakage — Liquid H2 truck,Hydrogen leakage,0.003574999868869782,0.3329232080982391,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Cement,Distribution,Pipeline,Pipeline distribution,Pipeline distribution,Process excluding leakage,0.014050029406836556,1.3084142756842725,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
