Units,scenario,region,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,hydro,hydro,electricity,2055,0.325377
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,hydro,hydro,electricity,2060,0.353532
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,hydro,hydro,electricity,2065,0.381688
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,hydro,hydro,electricity,2070,0.409843
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,hydro,hydro,electricity,2075,0.437998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,hydro,hydro,electricity,2080,0.466154
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,hydro,hydro,electricity,2085,0.494309
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,hydro,hydro,electricity,2090,0.522465
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,hydro,hydro,electricity,2095,0.55062
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,hydro,hydro,electricity,2100,0.578775
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2030,0.00309562
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2035,0.0116959
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2040,0.029548
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2045,0.0599166
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2050,0.105613
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2055,0.173655
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2060,0.271121
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2065,0.402921
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2070,0.565782
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2075,0.763791
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2080,0.997023
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2085,1.26383
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2090,1.55983
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2095,1.84123
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,nuclear,Gen_III,electricity,2100,2.12769
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2040,0.0188478
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2045,0.0304255
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2050,0.0434038
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2055,0.057909
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2060,0.0763913
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2065,0.0952583
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2070,0.101825
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2075,0.095105
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2080,0.0848016
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2085,0.0702638
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2090,0.0588945
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2095,0.0460578
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC CCS),electricity,2100,0.0387642
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2025,0.00447864
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2030,0.00999679
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2035,0.0226533
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2040,0.0212498
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2045,0.0250152
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2050,0.0277929
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2055,0.0362878
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2060,0.0475994
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2065,0.0583805
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2070,0.0643248
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2075,0.0690066
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2080,0.0687451
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2085,0.0881171
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2090,0.107893
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2095,0.115703
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (CC),electricity,2100,0.130443
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,1990,0.00805724
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2005,0.0258507
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2010,0.0301721
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2015,0.0376665
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2021,0.0482537
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2025,0.043997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2030,0.0440495
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2035,0.0490779
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2040,0.0367377
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2045,0.0272547
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2050,0.0200347
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2055,0.0154777
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2060,0.0126037
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2065,0.00986906
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2070,0.00699485
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2075,0.00490922
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2080,0.00334196
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2085,0.00366958
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2090,0.00416455
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2095,0.00442491
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,refined liquids,refined liquids (steam/CT),electricity,2100,0.00494383
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2025,0.00916645
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2030,0.0215173
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2035,0.0454264
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2040,0.0793629
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2045,0.127936
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2050,0.198754
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2055,0.300497
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2060,0.449464
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2065,0.639026
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2070,0.837368
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2075,1.03586
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2080,1.25039
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2085,1.44507
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2090,1.63506
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2095,1.81471
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,rooftop_pv,rooftop_pv,elect_td_bld,2100,2.00433
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2025,1.40508e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2030,0.000213073
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2035,0.000931274
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2040,0.00344421
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2045,0.0091943
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2050,0.0195361
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2055,0.0376115
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2060,0.067002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2065,0.110621
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2070,0.167618
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2075,0.23832
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2080,0.324132
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2085,0.421945
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2090,0.528351
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2095,0.621598
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,CSP_storage,electricity,2100,0.709843
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2005,2.27994e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2010,0.000186059
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2015,0.00062806
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2021,0.00255107
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2025,0.05400847
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2030,0.15923447000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2035,0.28771247
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2040,0.47750947
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2045,0.72088347
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2050,1.0021984000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2055,1.3397999999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2060,1.760736
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2065,2.3103819999999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2070,2.935379
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2075,3.676408
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2080,4.4915020000000005
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2085,5.314383
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2090,6.101011
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2095,6.661427
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV,electricity,2100,7.161322999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2025,1.89876e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2030,0.0002424126
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2035,0.0011492616000000002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2040,0.0048447116
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2045,0.0144007016
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2050,0.0328569016
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2055,0.065919114
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2060,0.119608989
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2065,0.19700334
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2070,0.29333689
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2075,0.4049799
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2080,0.5295527
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2085,0.6588535
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2090,0.7849482
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2095,0.879285
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,solar,PV_storage,electricity,2100,0.9574
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2005,5.69986e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2010,9.73783e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2015,0.0031511
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2021,0.00943934
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2025,0.05615634
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2030,0.14188974
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2035,0.24391874
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2040,0.39688073999999995
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2045,0.59542774
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2050,0.8274304
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2055,1.1206893999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2060,1.503367
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2065,2.000016
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2070,2.553967
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2075,3.180451
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2080,3.857952
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2085,4.525196
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2090,5.1484950000000005
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2095,5.603467
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind,electricity,2100,6.0094639999999995
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2025,0.00228452
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2030,0.01936272
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2035,0.05332262
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2040,0.11844042
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2045,0.21225242
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2050,0.3294569
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2055,0.4652537
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2060,0.6288238
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2065,0.813069
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2070,1.007033
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2075,1.2145540000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2080,1.422195
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2085,1.61238
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2090,1.779155
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2095,1.884668
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_offshore,electricity,2100,1.967165
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2025,0.000214577
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2030,0.001853457
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2035,0.006407717
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2040,0.019893716999999998
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2045,0.048235817
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2050,0.095018717
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2055,0.17520744
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2060,0.30020256
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2065,0.4759453
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2070,0.6903603
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2075,0.9386361999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2080,1.2170022999999999
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2085,1.502357
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2090,1.778864
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2095,1.9824950000000001
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Eastern,wind,wind_storage,electricity,2100,2.151314
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2040,0.000220277
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2045,0.000948558
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2050,0.00299309
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2055,0.00666801
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2060,0.0125871
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2065,0.019603
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2070,0.0284911
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2075,0.0389251
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2080,0.0504554
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2085,0.0530929
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,biomass,biomass (IGCC CCS),electricity,2090,0.0497795
