Units,scenario,region,sector,mode,technology,input,Year,value
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,BEV,elect_td_trn,2060,0.0252214
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,BEV,elect_td_trn,2065,0.0259751
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,BEV,elect_td_trn,2070,0.0258753
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,BEV,elect_td_trn,2075,0.0256217
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,BEV,elect_td_trn,2080,0.0252679
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,BEV,elect_td_trn,2085,0.0246029
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,BEV,elect_td_trn,2090,0.0238785
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,BEV,elect_td_trn,2095,0.0231172
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,BEV,elect_td_trn,2100,0.0223746
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2030,0.00156404
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2035,0.0082331
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2040,0.0183537
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2045,0.0227956
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2050,0.0242533
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2055,0.025672
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2060,0.0269771
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2065,0.0277831
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2070,0.0276724
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2075,0.0273891
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2080,0.0269914
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2085,0.0262953
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2090,0.0255361
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2095,0.0247387
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,FCEV,H2 retail dispensing,2100,0.0239581
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2025,0.0537322
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2030,0.110939
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2035,0.107003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2040,0.0896977
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2045,0.0875077
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2050,0.0911532
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2055,0.0958592
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2060,0.100117
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2065,0.102443
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2070,0.101221
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2075,0.099243
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2080,0.0967816
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2085,0.0941975
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2090,0.0913966
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2095,0.0882979
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2100,0.0850626
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,1975,0.0217694
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,1990,0.0691699
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2005,0.121352
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2010,0.172808
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2015,0.214268
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2021,0.216013
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2025,0.182125
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2030,0.14153
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2035,0.134806
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2040,0.11115
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2045,0.106739
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2050,0.109468
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2055,0.114922
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,trn_pass_road,Bus,Liquids,refined liquids enduse,2060,0.119838
