year;region;powertrain;construction_year;size;vintage_demand_vkm
2035;World;PHEV-d;2016-2020;Large SUV;616
2035;World;PHEV-d;2016-2020;Lower medium;324
2035;World;PHEV-d;2016-2020;Medium;180
2035;World;PHEV-d;2016-2020;Medium SUV;410
2035;World;PHEV-d;2016-2020;Mini;5
2035;World;PHEV-d;2016-2020;Small;146
2035;World;PHEV-d;2016-2020;Van;15
2035;World;PHEV-d;2021-2025;Large;7468
2035;World;PHEV-d;2021-2025;Large SUV;24685
2035;World;PHEV-d;2021-2025;Lower medium;23408
2035;World;PHEV-d;2021-2025;Medium;9637
2035;World;PHEV-d;2021-2025;Medium SUV;18943
2035;World;PHEV-d;2021-2025;Mini;2320
2035;World;PHEV-d;2021-2025;Small;14312
2035;World;PHEV-d;2021-2025;Van;832
2035;World;PHEV-d;2026-2030;Large;9620
2035;World;PHEV-d;2026-2030;Large SUV;31339
2035;World;PHEV-d;2026-2030;Lower medium;52515
2035;World;PHEV-d;2026-2030;Medium;17226
2035;World;PHEV-d;2026-2030;Medium SUV;36789
2035;World;PHEV-d;2026-2030;Mini;6627
2035;World;PHEV-d;2026-2030;Small;35081
2035;World;PHEV-d;2026-2030;Van;1424
2035;World;PHEV-d;2031-2035;Large;25093
2035;World;PHEV-d;2031-2035;Large SUV;82459
2035;World;PHEV-d;2031-2035;Lower medium;63061
2035;World;PHEV-d;2031-2035;Medium;14888
2035;World;PHEV-d;2031-2035;Medium SUV;41760
2035;World;PHEV-d;2031-2035;Mini;9799
2035;World;PHEV-d;2031-2035;Small;62073
2035;World;PHEV-d;2031-2035;Van;1018
2035;World;PHEV-p;2016-2020;Large;523
2035;World;PHEV-p;2016-2020;Large SUV;1789
2035;World;PHEV-p;2016-2020;Lower medium;468
2035;World;PHEV-p;2016-2020;Medium;190
2035;World;PHEV-p;2016-2020;Medium SUV;327
2035;World;PHEV-p;2016-2020;Mini;11
2035;World;PHEV-p;2016-2020;Small;169
2035;World;PHEV-p;2016-2020;Van;16
2035;World;PHEV-p;2021-2025;Large;19211
2035;World;PHEV-p;2021-2025;Large SUV;64027
2035;World;PHEV-p;2021-2025;Lower medium;30447
2035;World;PHEV-p;2021-2025;Medium;9882
2035;World;PHEV-p;2021-2025;Medium SUV;14724
2035;World;PHEV-p;2021-2025;Mini;3492
2035;World;PHEV-p;2021-2025;Small;16209
2035;World;PHEV-p;2021-2025;Van;827
2035;World;PHEV-p;2026-2030;Large;28869
2035;World;PHEV-p;2026-2030;Large SUV;95003
2035;World;PHEV-p;2026-2030;Lower medium;67953
2035;World;PHEV-p;2026-2030;Medium;17406
2035;World;PHEV-p;2026-2030;Medium SUV;30866
2035;World;PHEV-p;2026-2030;Mini;9648
2035;World;PHEV-p;2026-2030;Small;42827
2035;World;PHEV-p;2026-2030;Van;1428
2035;World;PHEV-p;2031-2035;Large;19265
2035;World;PHEV-p;2031-2035;Large SUV;63224
2035;World;PHEV-p;2031-2035;Lower medium;71593
2035;World;PHEV-p;2031-2035;Medium;14384
2035;World;PHEV-p;2031-2035;Medium SUV;36493
2035;World;PHEV-p;2031-2035;Mini;9796
2035;World;PHEV-p;2031-2035;Small;47356
2035;World;PHEV-p;2031-2035;Van;1035
2040;World;BEV;2021-2025;Large;2790
2040;World;BEV;2021-2025;Large SUV;9345
2040;World;BEV;2021-2025;Lower medium;4228
2040;World;BEV;2021-2025;Medium;1537
2040;World;BEV;2021-2025;Medium SUV;2087
2040;World;BEV;2021-2025;Mini;530
2040;World;BEV;2021-2025;Small;2694
2040;World;BEV;2021-2025;Van;142
2040;World;BEV;2026-2030;18t;25
2040;World;BEV;2026-2030;26t;7
2040;World;BEV;2026-2030;3.5t;397
2040;World;BEV;2026-2030;40t;3
2040;World;BEV;2026-2030;7.5t;1346
2040;World;BEV;2026-2030;Large;144906
2040;World;BEV;2026-2030;Large SUV;466742
2040;World;BEV;2026-2030;Lower medium;303039
2040;World;BEV;2026-2030;Medium;73560
2040;World;BEV;2026-2030;Medium SUV;111147
2040;World;BEV;2026-2030;Mini;64812
2040;World;BEV;2026-2030;Small;226413
2040;World;BEV;2026-2030;Van;6801
2040;World;BEV;2031-2035;18t;1808
2040;World;BEV;2031-2035;26t;610
2040;World;BEV;2031-2035;3.5t;24349
2040;World;BEV;2031-2035;40t;247
2040;World;BEV;2031-2035;7.5t;56467
2040;World;BEV;2031-2035;Large;348998
2040;World;BEV;2031-2035;Large SUV;1088532
2040;World;BEV;2031-2035;Lower medium;897135
2040;World;BEV;2031-2035;Medium;168190
2040;World;BEV;2031-2035;Medium SUV;309149
2040;World;BEV;2031-2035;Mini;223077
2040;World;BEV;2031-2035;Small;710456
2040;World;BEV;2031-2035;Van;14699
2040;World;BEV;2036-2040;18t;9806
2040;World;BEV;2036-2040;26t;4185
2040;World;BEV;2036-2040;3.5t;98072
2040;World;BEV;2036-2040;40t;1502
2040;World;BEV;2036-2040;7.5t;185837
2040;World;BEV;2036-2040;Large;392761
2040;World;BEV;2036-2040;Large SUV;1225896
2040;World;BEV;2036-2040;Lower medium;1128929
2040;World;BEV;2036-2040;Medium;238333
2040;World;BEV;2036-2040;Medium SUV;380381
2040;World;BEV;2036-2040;Mini;284442
2040;World;BEV;2036-2040;Small;911099
2040;World;BEV;2036-2040;Van;21330
2040;World;BEV-depot;2026-2030;13m single deck urban bus;4
2040;World;BEV-depot;2031-2035;13m single deck urban bus;568
2040;World;BEV-depot;2036-2040;13m single deck urban bus;3226
2040;World;FCEV;2021-2025;Large;111
2040;World;FCEV;2021-2025;Large SUV;369
2040;World;FCEV;2021-2025;Lower medium;227
2040;World;FCEV;2021-2025;Medium;93
2040;World;FCEV;2021-2025;Medium SUV;185
2040;World;FCEV;2021-2025;Mini;15
2040;World;FCEV;2021-2025;Small;118
2040;World;FCEV;2021-2025;Van;9
2040;World;FCEV;2026-2030;13m single deck urban bus;113
2040;World;FCEV;2026-2030;18t;42
2040;World;FCEV;2026-2030;26t;11
2040;World;FCEV;2026-2030;3.5t;736
2040;World;FCEV;2026-2030;40t;3
2040;World;FCEV;2026-2030;7.5t;670
2040;World;FCEV;2026-2030;Large;2235
2040;World;FCEV;2026-2030;Large SUV;7386
2040;World;FCEV;2026-2030;Lower medium;6788
2040;World;FCEV;2026-2030;Medium;2369
2040;World;FCEV;2026-2030;Medium SUV;5227
2040;World;FCEV;2026-2030;Mini;634
2040;World;FCEV;2026-2030;Small;3942
2040;World;FCEV;2026-2030;Van;208
2040;World;FCEV;2031-2035;13m single deck urban bus;4779
2040;World;FCEV;2031-2035;18t;11600
2040;World;FCEV;2031-2035;26t;3795
2040;World;FCEV;2031-2035;3.5t;60970
2040;World;FCEV;2031-2035;40t;1265
2040;World;FCEV;2031-2035;7.5t;120192
2040;World;FCEV;2031-2035;Large;2134
2040;World;FCEV;2031-2035;Large SUV;7121
2040;World;FCEV;2031-2035;Lower medium;11141
2040;World;FCEV;2031-2035;Medium;3091
2040;World;FCEV;2031-2035;Medium SUV;9233
2040;World;FCEV;2031-2035;Mini;1020
2040;World;FCEV;2031-2035;Small;6548
2040;World;FCEV;2031-2035;Van;229
2040;World;FCEV;2036-2040;13m single deck urban bus;15655
2040;World;FCEV;2036-2040;18t;41321
2040;World;FCEV;2036-2040;26t;18677
2040;World;FCEV;2036-2040;3.5t;164815
2040;World;FCEV;2036-2040;40t;5338
2040;World;FCEV;2036-2040;7.5t;300808
2040;World;FCEV;2036-2040;Large;1375
2040;World;FCEV;2036-2040;Large SUV;4647
2040;World;FCEV;2036-2040;Lower medium;11638
2040;World;FCEV;2036-2040;Medium;3397
2040;World;FCEV;2036-2040;Medium SUV;10569
2040;World;FCEV;2036-2040;Mini;852
2040;World;FCEV;2036-2040;Small;6209
2040;World;FCEV;2036-2040;Van;225
2040;World;ICEV-d;2021-2025;Large;722
2040;World;ICEV-d;2021-2025;Large SUV;2203
2040;World;ICEV-d;2021-2025;Lower medium;13952
2040;World;ICEV-d;2021-2025;Medium;4852
2040;World;ICEV-d;2021-2025;Medium SUV;4485
2040;World;ICEV-d;2021-2025;Mini;5638
2040;World;ICEV-d;2021-2025;Small;18042
2040;World;ICEV-d;2021-2025;Van;258
2040;World;ICEV-d;2026-2030;13m single deck urban bus;16524
2040;World;ICEV-d;2026-2030;18t;14771
2040;World;ICEV-d;2026-2030;26t;9077
2040;World;ICEV-d;2026-2030;3.5t;44528
2040;World;ICEV-d;2026-2030;40t;3212
2040;World;ICEV-d;2026-2030;7.5t;33537
2040;World;ICEV-d;2026-2030;Large;10458
2040;World;ICEV-d;2026-2030;Large SUV;31421
2040;World;ICEV-d;2026-2030;Lower medium;272634
2040;World;ICEV-d;2026-2030;Medium;87991
2040;World;ICEV-d;2026-2030;Medium SUV;90706
2040;World;ICEV-d;2026-2030;Mini;128956
2040;World;ICEV-d;2026-2030;Small;399590
2040;World;ICEV-d;2026-2030;Van;4420
2040;World;ICEV-d;2031-2035;13m single deck urban bus;315682
2040;World;ICEV-d;2031-2035;18t;299029
2040;World;ICEV-d;2031-2035;26t;205585
2040;World;ICEV-d;2031-2035;3.5t;863312
2040;World;ICEV-d;2031-2035;40t;66669
2040;World;ICEV-d;2031-2035;7.5t;608072
2040;World;ICEV-d;2031-2035;Large;6793
2040;World;ICEV-d;2031-2035;Large SUV;19933
2040;World;ICEV-d;2031-2035;Lower medium;338867
2040;World;ICEV-d;2031-2035;Medium;95036
2040;World;ICEV-d;2031-2035;Medium SUV;123902
2040;World;ICEV-d;2031-2035;Mini;181093
2040;World;ICEV-d;2031-2035;Small;553184
2040;World;ICEV-d;2031-2035;Van;3908
2040;World;ICEV-d;2036-2040;13m single deck urban bus;494585
2040;World;ICEV-d;2036-2040;18t;447445
2040;World;ICEV-d;2036-2040;26t;258429
2040;World;ICEV-d;2036-2040;3.5t;1164626
2040;World;ICEV-d;2036-2040;40t;84165
2040;World;ICEV-d;2036-2040;7.5t;695722
2040;World;ICEV-d;2036-2040;Large;45450
2040;World;ICEV-d;2036-2040;Large SUV;125496
2040;World;ICEV-d;2036-2040;Lower medium;419023
2040;World;ICEV-d;2036-2040;Medium;98678
2040;World;ICEV-d;2036-2040;Medium SUV;136136
2040;World;ICEV-d;2036-2040;Mini;229890
2040;World;ICEV-d;2036-2040;Small;1008531
2040;World;ICEV-d;2036-2040;Van;2783
2040;World;ICEV-g;2021-2025;Large;54
2040;World;ICEV-g;2021-2025;Large SUV;180
2040;World;ICEV-g;2021-2025;Lower medium;311
2040;World;ICEV-g;2021-2025;Medium;136
2040;World;ICEV-g;2021-2025;Medium SUV;283
2040;World;ICEV-g;2021-2025;Mini;24
2040;World;ICEV-g;2021-2025;Small;165
2040;World;ICEV-g;2021-2025;Van;8
2040;World;ICEV-g;2026-2030;13m single deck urban bus;2048
2040;World;ICEV-g;2026-2030;18t;441
2040;World;ICEV-g;2026-2030;26t;114
2040;World;ICEV-g;2026-2030;3.5t;709
2040;World;ICEV-g;2026-2030;40t;20
2040;World;ICEV-g;2026-2030;7.5t;317
2040;World;ICEV-g;2026-2030;Large;1096
2040;World;ICEV-g;2026-2030;Large SUV;3522
2040;World;ICEV-g;2026-2030;Lower medium;9210
2040;World;ICEV-g;2026-2030;Medium;3327
2040;World;ICEV-g;2026-2030;Medium SUV;7888
2040;World;ICEV-g;2026-2030;Mini;950
2040;World;ICEV-g;2026-2030;Small;5533
2040;World;ICEV-g;2026-2030;Van;192
2040;World;ICEV-g;2031-2035;13m single deck urban bus;39290
2040;World;ICEV-g;2031-2035;18t;11915
2040;World;ICEV-g;2031-2035;26t;2939
2040;World;ICEV-g;2031-2035;3.5t;17867
2040;World;ICEV-g;2031-2035;40t;504
2040;World;ICEV-g;2031-2035;7.5t;8116
2040;World;ICEV-g;2031-2035;Large;1027
2040;World;ICEV-g;2031-2035;Large SUV;3358
2040;World;ICEV-g;2031-2035;Lower medium;14801
2040;World;ICEV-g;2031-2035;Medium;4171
2040;World;ICEV-g;2031-2035;Medium SUV;13511
2040;World;ICEV-g;2031-2035;Mini;1523
2040;World;ICEV-g;2031-2035;Small;9169
2040;World;ICEV-g;2031-2035;Van;199
2040;World;ICEV-g;2036-2040;13m single deck urban bus;55778
2040;World;ICEV-g;2036-2040;18t;23413
2040;World;ICEV-g;2036-2040;26t;4959
2040;World;ICEV-g;2036-2040;3.5t;30108
2040;World;ICEV-g;2036-2040;40t;847
2040;World;ICEV-g;2036-2040;7.5t;14806
2040;World;ICEV-g;2036-2040;Large;679
2040;World;ICEV-g;2036-2040;Large SUV;2234
2040;World;ICEV-g;2036-2040;Lower medium;14566
2040;World;ICEV-g;2036-2040;Medium;4366
2040;World;ICEV-g;2036-2040;Medium SUV;14208
2040;World;ICEV-g;2036-2040;Mini;1238
2040;World;ICEV-g;2036-2040;Small;8429
2040;World;ICEV-g;2036-2040;Van;194
2040;World;ICEV-p;2021-2025;Large;2065
2040;World;ICEV-p;2021-2025;Large SUV;6469
2040;World;ICEV-p;2021-2025;Lower medium;17354
2040;World;ICEV-p;2021-2025;Medium;5108
2040;World;ICEV-p;2021-2025;Medium SUV;3774
2040;World;ICEV-p;2021-2025;Mini;8871
2040;World;ICEV-p;2021-2025;Small;21729
2040;World;ICEV-p;2021-2025;Van;283
2040;World;ICEV-p;2026-2030;Large;35130
2040;World;ICEV-p;2026-2030;Large SUV;106546
2040;World;ICEV-p;2026-2030;Lower medium;333903
2040;World;ICEV-p;2026-2030;Medium;90631
2040;World;ICEV-p;2026-2030;Medium SUV;78945
2040;World;ICEV-p;2026-2030;Mini;182085
2040;World;ICEV-p;2026-2030;Small;468505
2040;World;ICEV-p;2026-2030;Van;4889
2040;World;ICEV-p;2031-2035;Large;31985
2040;World;ICEV-p;2031-2035;Large SUV;93492
2040;World;ICEV-p;2031-2035;Lower medium;406060
2040;World;ICEV-p;2031-2035;Medium;93828
2040;World;ICEV-p;2031-2035;Medium SUV;111389
2040;World;ICEV-p;2031-2035;Mini;221271
2040;World;ICEV-p;2031-2035;Small;629446
2040;World;ICEV-p;2031-2035;Van;4348
2040;World;ICEV-p;2036-2040;Large;20927
2040;World;ICEV-p;2036-2040;Large SUV;62560
2040;World;ICEV-p;2036-2040;Lower medium;362943
2040;World;ICEV-p;2036-2040;Medium;89431
2040;World;ICEV-p;2036-2040;Medium SUV;108141
2040;World;ICEV-p;2036-2040;Mini;167133
2040;World;ICEV-p;2036-2040;Small;499749
2040;World;ICEV-p;2036-2040;Van;3068
2040;World;PHEV-d;2021-2025;Large;345
2040;World;PHEV-d;2021-2025;Large SUV;1147
2040;World;PHEV-d;2021-2025;Lower medium;1292
2040;World;PHEV-d;2021-2025;Medium;479
2040;World;PHEV-d;2021-2025;Medium SUV;953
2040;World;PHEV-d;2021-2025;Mini;144
2040;World;PHEV-d;2021-2025;Small;815
2040;World;PHEV-d;2021-2025;Van;41
2040;World;PHEV-d;2026-2030;Large;5944
2040;World;PHEV-d;2026-2030;Large SUV;19471
2040;World;PHEV-d;2026-2030;Lower medium;35338
2040;World;PHEV-d;2026-2030;Medium;11133
2040;World;PHEV-d;2026-2030;Medium SUV;24412
2040;World;PHEV-d;2026-2030;Mini;4575
2040;World;PHEV-d;2026-2030;Small;23809
2040;World;PHEV-d;2026-2030;Van;916
2040;World;PHEV-d;2031-2035;Large;4597
2040;World;PHEV-d;2031-2035;Large SUV;14896
2040;World;PHEV-d;2031-2035;Lower medium;54393
2040;World;PHEV-d;2031-2035;Medium;13863
2040;World;PHEV-d;2031-2035;Medium SUV;39346
2040;World;PHEV-d;2031-2035;Mini;7125
2040;World;PHEV-d;2031-2035;Small;36672
2040;World;PHEV-d;2031-2035;Van;977
2040;World;PHEV-d;2036-2040;Large;22139
2040;World;PHEV-d;2036-2040;Large SUV;73568
2040;World;PHEV-d;2036-2040;Lower medium;60329
2040;World;PHEV-d;2036-2040;Medium;15491
2040;World;PHEV-d;2036-2040;Medium SUV;42129
2040;World;PHEV-d;2036-2040;Mini;8181
2040;World;PHEV-d;2036-2040;Small;60441
2040;World;PHEV-d;2036-2040;Van;1023
2040;World;PHEV-p;2021-2025;Large;920
2040;World;PHEV-p;2021-2025;Large SUV;3082
2040;World;PHEV-p;2021-2025;Lower medium;1671
2040;World;PHEV-p;2021-2025;Medium;483
2040;World;PHEV-p;2021-2025;Medium SUV;759
2040;World;PHEV-p;2021-2025;Mini;216
2040;World;PHEV-p;2021-2025;Small;958
2040;World;PHEV-p;2021-2025;Van;41
2040;World;PHEV-p;2026-2030;Large;18206
2040;World;PHEV-p;2026-2030;Large SUV;60255
2040;World;PHEV-p;2026-2030;Lower medium;45692
2040;World;PHEV-p;2026-2030;Medium;11214
2040;World;PHEV-p;2026-2030;Medium SUV;20702
2040;World;PHEV-p;2026-2030;Mini;6624
2040;World;PHEV-p;2026-2030;Small;29397
2040;World;PHEV-p;2026-2030;Van;918
2040;World;PHEV-p;2031-2035;Large;18130
2040;World;PHEV-p;2031-2035;Large SUV;59918
2040;World;PHEV-p;2031-2035;Lower medium;69619
2040;World;PHEV-p;2031-2035;Medium;13646
2040;World;PHEV-p;2031-2035;Medium SUV;35437
2040;World;PHEV-p;2031-2035;Mini;9602
2040;World;PHEV-p;2031-2035;Small;46360
2040;World;PHEV-p;2031-2035;Van;992
2040;World;PHEV-p;2036-2040;Large;12398
2040;World;PHEV-p;2036-2040;Large SUV;41456
2040;World;PHEV-p;2036-2040;Lower medium;65744
2040;World;PHEV-p;2036-2040;Medium;14301
2040;World;PHEV-p;2036-2040;Medium SUV;35435
2040;World;PHEV-p;2036-2040;Mini;7398
2040;World;PHEV-p;2036-2040;Small;39359
2040;World;PHEV-p;2036-2040;Van;1043
2045;World;BEV;2026-2030;Large;7443
2045;World;BEV;2026-2030;Large SUV;23880
2045;World;BEV;2026-2030;Lower medium;16843
2045;World;BEV;2026-2030;Medium;3620
2045;World;BEV;2026-2030;Medium SUV;5921
2045;World;BEV;2026-2030;Mini;3891
2045;World;BEV;2026-2030;Small;12953
2045;World;BEV;2026-2030;Van;337
2045;World;BEV;2031-2035;18t;114
2045;World;BEV;2031-2035;26t;38
2045;World;BEV;2031-2035;3.5t;1553
2045;World;BEV;2031-2035;40t;14
2045;World;BEV;2031-2035;7.5t;3373
2045;World;BEV;2031-2035;Large;228968
2045;World;BEV;2031-2035;Large SUV;718597
2045;World;BEV;2031-2035;Lower medium;610355
2045;World;BEV;2031-2035;Medium;112269
2045;World;BEV;2031-2035;Medium SUV;209826
2045;World;BEV;2031-2035;Mini;153319
2045;World;BEV;2031-2035;Small;484866
2045;World;BEV;2031-2035;Van;9881
2045;World;BEV;2036-2040;18t;8125
2045;World;BEV;2036-2040;26t;3490
2045;World;BEV;2036-2040;3.5t;80338
2045;World;BEV;2036-2040;40t;1248
2045;World;BEV;2036-2040;7.5t;151514
2045;World;BEV;2036-2040;Large;372826
2045;World;BEV;2036-2040;Large SUV;1171787
2045;World;BEV;2036-2040;Lower medium;1096937
2045;World;BEV;2036-2040;Medium;227039
2045;World;BEV;2036-2040;Medium SUV;369585
2045;World;BEV;2036-2040;Mini;279505
2045;World;BEV;2036-2040;Small;889035
2045;World;BEV;2036-2040;Van;20555
2045;World;BEV;2041-2045;18t;38072
2045;World;BEV;2041-2045;26t;21910
2045;World;BEV;2041-2045;3.5t;225670
2045;World;BEV;2041-2045;40t;6428
2045;World;BEV;2041-2045;7.5t;388460
2045;World;BEV;2041-2045;Large;374192
2045;World;BEV;2041-2045;Large SUV;1176668
2045;World;BEV;2041-2045;Lower medium;1192968
2045;World;BEV;2041-2045;Medium;248145
2045;World;BEV;2041-2045;Medium SUV;378313
2045;World;BEV;2041-2045;Mini;327660
2045;World;BEV;2041-2045;Small;995806
2045;World;BEV;2041-2045;Van;24303
2045;World;BEV-depot;2031-2035;13m single deck urban bus;30
2045;World;BEV-depot;2036-2040;13m single deck urban bus;2655
2045;World;BEV-depot;2041-2045;13m single deck urban bus;14389
2045;World;FCEV;2026-2030;Large;77
2045;World;FCEV;2026-2030;Large SUV;263
2045;World;FCEV;2026-2030;Lower medium;305
2045;World;FCEV;2026-2030;Medium;93
2045;World;FCEV;2026-2030;Medium SUV;228
2045;World;FCEV;2026-2030;Mini;26
2045;World;FCEV;2026-2030;Small;181
2045;World;FCEV;2026-2030;Van;7
2045;World;FCEV;2031-2035;13m single deck urban bus;282
2045;World;FCEV;2031-2035;18t;821
2045;World;FCEV;2031-2035;26t;266
2045;World;FCEV;2031-2035;3.5t;4041
2045;World;FCEV;2031-2035;40t;88
2045;World;FCEV;2031-2035;7.5t;8433
2045;World;FCEV;2031-2035;Large;1296
2045;World;FCEV;2031-2035;Large SUV;4376
2045;World;FCEV;2031-2035;Lower medium;7277
2045;World;FCEV;2031-2035;Medium;1974
2045;World;FCEV;2031-2035;Medium SUV;6090
2045;World;FCEV;2031-2035;Mini;658
2045;World;FCEV;2031-2035;Small;4269
2045;World;FCEV;2031-2035;Van;144
2045;World;FCEV;2036-2040;13m single deck urban bus;12674
2045;World;FCEV;2036-2040;18t;33546
2045;World;FCEV;2036-2040;26t;15396
2045;World;FCEV;2036-2040;3.5t;131977
2045;World;FCEV;2036-2040;40t;4361
2045;World;FCEV;2036-2040;7.5t;238837
2045;World;FCEV;2036-2040;Large;1302
2045;World;FCEV;2036-2040;Large SUV;4436
2045;World;FCEV;2036-2040;Lower medium;11325
2045;World;FCEV;2036-2040;Medium;3232
2045;World;FCEV;2036-2040;Medium SUV;10244
2045;World;FCEV;2036-2040;Mini;833
2045;World;FCEV;2036-2040;Small;6066
2045;World;FCEV;2036-2040;Van;218
2045;World;FCEV;2041-2045;13m single deck urban bus;40038
2045;World;FCEV;2041-2045;18t;88604
2045;World;FCEV;2041-2045;26t;54650
2045;World;FCEV;2041-2045;3.5t;251540
2045;World;FCEV;2041-2045;40t;13374
2045;World;FCEV;2041-2045;7.5t;403920
2045;World;FCEV;2041-2045;Large;1136
2045;World;FCEV;2041-2045;Large SUV;3898
2045;World;FCEV;2041-2045;Lower medium;12873
2045;World;FCEV;2041-2045;Medium;3330
2045;World;FCEV;2041-2045;Medium SUV;10900
2045;World;FCEV;2041-2045;Mini;927
2045;World;FCEV;2041-2045;Small;6676
2045;World;FCEV;2041-2045;Van;228
2045;World;ICEV-d;2026-2030;Large;272
2045;World;ICEV-d;2026-2030;Large SUV;811
2045;World;ICEV-d;2026-2030;Lower medium;9895
2045;World;ICEV-d;2026-2030;Medium;2990
2045;World;ICEV-d;2026-2030;Medium SUV;3361
2045;World;ICEV-d;2026-2030;Mini;5076
2045;World;ICEV-d;2026-2030;Small;15383
2045;World;ICEV-d;2026-2030;Van;137
2045;World;ICEV-d;2031-2035;13m single deck urban bus;14822
2045;World;ICEV-d;2031-2035;18t;14183
2045;World;ICEV-d;2031-2035;26t;9782
2045;World;ICEV-d;2031-2035;3.5t;41548
2045;World;ICEV-d;2031-2035;40t;3176
2045;World;ICEV-d;2031-2035;7.5t;26566
2045;World;ICEV-d;2031-2035;Large;4170
2045;World;ICEV-d;2031-2035;Large SUV;12316
2045;World;ICEV-d;2031-2035;Lower medium;220485
2045;World;ICEV-d;2031-2035;Medium;60973
2045;World;ICEV-d;2031-2035;Medium SUV;81025
2045;World;ICEV-d;2031-2035;Mini;119421
2045;World;ICEV-d;2031-2035;Small;364573
2045;World;ICEV-d;2031-2035;Van;2500
2045;World;ICEV-d;2036-2040;13m single deck urban bus;311210
2045;World;ICEV-d;2036-2040;18t;283099
2045;World;ICEV-d;2036-2040;26t;199919
2045;World;ICEV-d;2036-2040;3.5t;803369
2045;World;ICEV-d;2036-2040;40t;65029
2045;World;ICEV-d;2036-2040;7.5t;464536
2045;World;ICEV-d;2036-2040;Large;4484
2045;World;ICEV-d;2036-2040;Large SUV;13428
2045;World;ICEV-d;2036-2040;Lower medium;309188
2045;World;ICEV-d;2036-2040;Medium;91974
2045;World;ICEV-d;2036-2040;Medium SUV;123365
2045;World;ICEV-d;2036-2040;Mini;135244
2045;World;ICEV-d;2036-2040;Small;464712
2045;World;ICEV-d;2036-2040;Van;2656
2045;World;ICEV-d;2041-2045;13m single deck urban bus;484640
2045;World;ICEV-d;2041-2045;18t;365615
2045;World;ICEV-d;2041-2045;26t;232417
2045;World;ICEV-d;2041-2045;3.5t;937376
2045;World;ICEV-d;2041-2045;40t;75448
2045;World;ICEV-d;2041-2045;7.5t;450034
2045;World;ICEV-d;2041-2045;Large;28180
2045;World;ICEV-d;2041-2045;Large SUV;79534
2045;World;ICEV-d;2041-2045;Lower medium;369499
2045;World;ICEV-d;2041-2045;Medium;74450
2045;World;ICEV-d;2041-2045;Medium SUV;124224
2045;World;ICEV-d;2041-2045;Mini;177873
2045;World;ICEV-d;2041-2045;Small;799535
2045;World;ICEV-d;2041-2045;Van;1342
2045;World;ICEV-g;2026-2030;Large;36
2045;World;ICEV-g;2026-2030;Large SUV;122
2045;World;ICEV-g;2026-2030;Lower medium;410
2045;World;ICEV-g;2026-2030;Medium;131
2045;World;ICEV-g;2026-2030;Medium SUV;345
2045;World;ICEV-g;2026-2030;Mini;42
2045;World;ICEV-g;2026-2030;Small;257
2045;World;ICEV-g;2026-2030;Van;6
2045;World;ICEV-g;2031-2035;13m single deck urban bus;1882
2045;World;ICEV-g;2031-2035;18t;706
2045;World;ICEV-g;2031-2035;26t;146
2045;World;ICEV-g;2031-2035;3.5t;978
2045;World;ICEV-g;2031-2035;40t;25
2045;World;ICEV-g;2031-2035;7.5t;452
2045;World;ICEV-g;2031-2035;Large;623
2045;World;ICEV-g;2031-2035;Large SUV;2061
2045;World;ICEV-g;2031-2035;Lower medium;9643
2045;World;ICEV-g;2031-2035;Medium;2662
2045;World;ICEV-g;2031-2035;Medium SUV;8887
2045;World;ICEV-g;2031-2035;Mini;981
2045;World;ICEV-g;2031-2035;Small;5972
2045;World;ICEV-g;2031-2035;Van;128
2045;World;ICEV-g;2036-2040;13m single deck urban bus;43135
2045;World;ICEV-g;2036-2040;18t;18260
2045;World;ICEV-g;2036-2040;26t;3921
2045;World;ICEV-g;2036-2040;3.5t;23422
2045;World;ICEV-g;2036-2040;40t;665
2045;World;ICEV-g;2036-2040;7.5t;11548
2045;World;ICEV-g;2036-2040;Large;642
2045;World;ICEV-g;2036-2040;Large SUV;2130
2045;World;ICEV-g;2036-2040;Lower medium;14180
2045;World;ICEV-g;2036-2040;Medium;4154
2045;World;ICEV-g;2036-2040;Medium SUV;13766
2045;World;ICEV-g;2036-2040;Mini;1219
2045;World;ICEV-g;2036-2040;Small;8249
2045;World;ICEV-g;2036-2040;Van;187
2045;World;ICEV-g;2041-2045;13m single deck urban bus;59224
2045;World;ICEV-g;2041-2045;18t;27461
2045;World;ICEV-g;2041-2045;26t;6207
2045;World;ICEV-g;2041-2045;3.5t;32463
2045;World;ICEV-g;2041-2045;40t;999
2045;World;ICEV-g;2041-2045;7.5t;16055
2045;World;ICEV-g;2041-2045;Large;582
2045;World;ICEV-g;2041-2045;Large SUV;1934
2045;World;ICEV-g;2041-2045;Lower medium;15673
2045;World;ICEV-g;2041-2045;Medium;4181
2045;World;ICEV-g;2041-2045;Medium SUV;14003
2045;World;ICEV-g;2041-2045;Mini;1332
2045;World;ICEV-g;2041-2045;Small;9011
2045;World;ICEV-g;2041-2045;Van;200
2045;World;ICEV-p;2026-2030;Large;1098
2045;World;ICEV-p;2026-2030;Large SUV;3253
2045;World;ICEV-p;2026-2030;Lower medium;12058
2045;World;ICEV-p;2026-2030;Medium;3009
2045;World;ICEV-p;2026-2030;Medium SUV;2977
2045;World;ICEV-p;2026-2030;Mini;6813
2045;World;ICEV-p;2026-2030;Small;18040
2045;World;ICEV-p;2026-2030;Van;152
2045;World;ICEV-p;2031-2035;Large;19567
2045;World;ICEV-p;2031-2035;Large SUV;57658
