,year,IAM_region,powertrain,size,vintage_year,vintage_demand_vkm
3505,2025,LAM,BEV,Small,2018,112
3506,2030,LAM,BEV,Small,2018,76
3517,2020,LAM,FCEV,Small,2018,12
3518,2025,LAM,FCEV,Small,2018,11
3519,2030,LAM,FCEV,Small,2018,7
3556,2020,LAM,ICEV-d,Small,2018,27438
3557,2025,LAM,ICEV-d,Small,2018,26473
3558,2030,LAM,ICEV-d,Small,2018,17960
3569,2020,LAM,ICEV-g,Small,2018,26
3570,2025,LAM,ICEV-g,Small,2018,25
3571,2030,LAM,ICEV-g,Small,2018,17
3634,2020,LAM,ICEV-d,Van,2018,9
3635,2025,LAM,ICEV-d,Van,2018,8
3636,2030,LAM,ICEV-d,Van,2018,6
3660,2020,LAM,BEV,Lower medium,2019,145
3661,2025,LAM,BEV,Lower medium,2019,142
3662,2030,LAM,BEV,Lower medium,2019,110
3673,2020,LAM,FCEV,Lower medium,2019,12
3674,2025,LAM,FCEV,Lower medium,2019,12
3675,2030,LAM,FCEV,Lower medium,2019,9
3712,2020,LAM,ICEV-d,Lower medium,2019,32121
3713,2025,LAM,ICEV-d,Lower medium,2019,31541
3714,2030,LAM,ICEV-d,Lower medium,2019,24409
3725,2020,LAM,ICEV-g,Lower medium,2019,27
3726,2025,LAM,ICEV-g,Lower medium,2019,26
3727,2030,LAM,ICEV-g,Lower medium,2019,20
3738,2020,LAM,BEV,Large,2019,73
3739,2025,LAM,BEV,Large,2019,71
3740,2030,LAM,BEV,Large,2019,55
3751,2020,LAM,FCEV,Large,2019,6
3752,2025,LAM,FCEV,Large,2019,6
3753,2030,LAM,FCEV,Large,2019,4
3790,2020,LAM,ICEV-d,Large,2019,12124
3791,2025,LAM,ICEV-d,Large,2019,11905
3792,2030,LAM,ICEV-d,Large,2019,9213
3803,2020,LAM,ICEV-g,Large,2019,13
3804,2025,LAM,ICEV-g,Large,2019,13
3805,2030,LAM,ICEV-g,Large,2019,10
3816,2020,LAM,BEV,Mini,2019,86
3817,2025,LAM,BEV,Mini,2019,84
3818,2030,LAM,BEV,Mini,2019,65
3829,2020,LAM,FCEV,Mini,2019,7
3830,2025,LAM,FCEV,Mini,2019,7
3831,2030,LAM,FCEV,Mini,2019,5
3868,2020,LAM,ICEV-d,Mini,2019,17198
3869,2025,LAM,ICEV-d,Mini,2019,16887
3870,2030,LAM,ICEV-d,Mini,2019,13069
3881,2020,LAM,ICEV-g,Mini,2019,18
3882,2025,LAM,ICEV-g,Mini,2019,17
3883,2030,LAM,ICEV-g,Mini,2019,13
3894,2020,LAM,BEV,Small,2019,143
3895,2025,LAM,BEV,Small,2019,141
3896,2030,LAM,BEV,Small,2019,109
3907,2020,LAM,FCEV,Small,2019,12
3908,2025,LAM,FCEV,Small,2019,12
3909,2030,LAM,FCEV,Small,2019,9
3946,2020,LAM,ICEV-d,Small,2019,27340
3947,2025,LAM,ICEV-d,Small,2019,26845
3948,2030,LAM,ICEV-d,Small,2019,20775
3959,2020,LAM,ICEV-g,Small,2019,27
3960,2025,LAM,ICEV-g,Small,2019,26
3961,2030,LAM,ICEV-g,Small,2019,20
4024,2020,LAM,ICEV-d,Van,2019,9
4025,2025,LAM,ICEV-d,Van,2019,9
4026,2030,LAM,ICEV-d,Van,2019,7
4050,2025,LAM,BEV,Lower medium,2020,172
4051,2030,LAM,BEV,Lower medium,2020,145
4052,2035,LAM,BEV,Lower medium,2020,22
4062,2025,LAM,FCEV,Lower medium,2020,12
4063,2030,LAM,FCEV,Lower medium,2020,10
4064,2035,LAM,FCEV,Lower medium,2020,1
4098,2025,LAM,ICEV-d,Lower medium,2020,31816
4099,2030,LAM,ICEV-d,Lower medium,2020,26915
4100,2035,LAM,ICEV-d,Lower medium,2020,4067
4110,2025,LAM,ICEV-g,Lower medium,2020,28
4111,2030,LAM,ICEV-g,Lower medium,2020,24
4112,2035,LAM,ICEV-g,Lower medium,2020,3
4122,2025,LAM,BEV,Large,2020,86
4123,2030,LAM,BEV,Large,2020,73
4124,2035,LAM,BEV,Large,2020,11
4134,2025,LAM,FCEV,Large,2020,6
4135,2030,LAM,FCEV,Large,2020,5
4170,2025,LAM,ICEV-d,Large,2020,12023
4171,2030,LAM,ICEV-d,Large,2020,10171
4172,2035,LAM,ICEV-d,Large,2020,1537
4182,2025,LAM,ICEV-g,Large,2020,14
4183,2030,LAM,ICEV-g,Large,2020,12
4184,2035,LAM,ICEV-g,Large,2020,1
4194,2025,LAM,BEV,Mini,2020,101
4195,2030,LAM,BEV,Mini,2020,85
4196,2035,LAM,BEV,Mini,2020,12
4206,2025,LAM,FCEV,Mini,2020,7
4207,2030,LAM,FCEV,Mini,2020,6
4242,2025,LAM,ICEV-d,Mini,2020,17065
4243,2030,LAM,ICEV-d,Mini,2020,14436
4244,2035,LAM,ICEV-d,Mini,2020,2181
4254,2025,LAM,ICEV-g,Mini,2020,18
4255,2030,LAM,ICEV-g,Mini,2020,15
4256,2035,LAM,ICEV-g,Mini,2020,2
4266,2025,LAM,BEV,Small,2020,169
4267,2030,LAM,BEV,Small,2020,143
4268,2035,LAM,BEV,Small,2020,21
4278,2025,LAM,FCEV,Small,2020,12
4279,2030,LAM,FCEV,Small,2020,10
4280,2035,LAM,FCEV,Small,2020,1
4314,2025,LAM,ICEV-d,Small,2020,27118
4315,2030,LAM,ICEV-d,Small,2020,22940
4316,2035,LAM,ICEV-d,Small,2020,3467
4326,2025,LAM,ICEV-g,Small,2020,28
4327,2030,LAM,ICEV-g,Small,2020,23
4328,2035,LAM,ICEV-g,Small,2020,3
4386,2025,LAM,ICEV-d,Van,2020,9
4387,2030,LAM,ICEV-d,Van,2020,7
4388,2035,LAM,ICEV-d,Van,2020,1
4410,2025,LAM,BEV,Lower medium,2021,352
4411,2030,LAM,BEV,Lower medium,2021,317
