Units,scenario,region,sector,subsector,technology,GHG,Year,value
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,1975,0.192
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,1990,0.299
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2005,0.725
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2010,1.093
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2015,1.093
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2021,1.093
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2025,1.2709549999999998
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2030,1.766029
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2035,2.415387
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2040,1.74152623
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2045,0.87972771
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2050,0.2899161843
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2055,0.09549314785999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2060,0.01992890302
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2065,0.003233556184
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2070,0.00042038141100000004
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2075,3.0235835e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2080,6.854798e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2085,2.1814761e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2090,8.809499000000001e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2095,3.6701547999999995e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement,CO2,2100,1.578769e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2040,0.0372582
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2045,0.16722810000000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2050,0.3016694
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2055,0.41501540000000003
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2060,0.5368368
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2065,0.67494418
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2070,0.83371195
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2075,1.0012817520000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2080,1.14898294
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2085,1.26590188
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2090,1.35923419
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2095,1.43294432
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Eastern,cement,cement,cement CCS,CO2,2100,1.48403785
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,1975,1.06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,1990,4.167
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2005,9.053
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2010,12.308
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2015,12.308
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2021,12.308
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2025,12.628459
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2030,13.641668
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2035,14.546016
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2040,9.35633124
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2045,3.74655913
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2050,1.177638763
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2055,0.4124244329
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2060,0.08907780931
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2065,0.01531062112
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2070,0.0020432232399999997
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2075,1.4655162000000001e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2080,2.7296042e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2085,6.175736e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2090,2.0224389000000002e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2095,6.493475e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement,CO2,2100,2.0767282e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2040,0.0708569
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2045,0.5884522
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2050,0.8650291
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2055,0.9687869
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2060,1.0225309
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2065,1.0428258000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2070,1.0494989000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2075,1.0490245150000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2080,1.04332197
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2085,1.03178666
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2090,1.01537438
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2095,0.99458703
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Northern,cement,cement,cement CCS,CO2,2100,0.96806268
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,1975,0.329
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,1990,0.286
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2005,0.596
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2010,0.745
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2015,0.745
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2021,0.745
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2025,0.8134330000000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2030,1.0826309
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2035,1.4456739
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2040,1.04606139
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2045,0.531207035
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2050,0.1881110728
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2055,0.06643043282
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2060,0.01485016185
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2065,0.002514939099
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2070,0.000336833688
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2075,3.2280131e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2080,8.288385e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2085,2.7146186e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2090,1.0476228e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2095,4.0426948e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement,CO2,2100,1.603443e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2040,0.0201033
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2045,0.0957431
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2050,0.17081210000000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2055,0.2351616
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2060,0.30458575
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2065,0.38416278
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2070,0.47722904
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2075,0.573549743
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2080,0.659375043
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2085,0.72774567
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2090,0.7849458439999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2095,0.830215632
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Southern,cement,cement,cement CCS,CO2,2100,0.86142177
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,1975,0.464
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,1990,0.998
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2005,1.538
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2010,2.017
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2015,2.017
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2021,2.017
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2025,2.27486
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2030,2.892108
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2035,3.842302
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2040,2.7160002999999997
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2045,1.308076927
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2050,0.4454843942
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2055,0.153350454
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2060,0.0343480436
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2065,0.00580464626
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2070,0.000787608103
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2075,6.8069e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2080,1.7965319e-06
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2085,6.33095e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2090,2.5617846e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2095,1.0537664e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement,CO2,2100,4.5754752e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2040,0.0582713
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2045,0.2673215
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2050,0.4653066
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2055,0.6382141
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2060,0.8237247
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2065,1.0371594
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2070,1.28685644
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2075,1.578218466
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2080,1.89484702
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2085,2.1879622
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2090,2.43876681
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2095,2.64510984
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,cement,cement,cement CCS,CO2,2100,2.8123048600000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,1975,0.743
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,1990,0.491
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2005,1.033
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2010,1.36
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2015,1.36
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2021,1.36
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2025,1.33866
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2030,1.467257
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2035,1.586975
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2040,0.969100741
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2045,0.35639015
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2050,0.09854496134
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2055,0.030212323830000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2060,0.005668920286
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2065,0.000862119821
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2070,0.0001024478444
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2075,4.4550496e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2080,5.000856e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2085,8.81145e-09
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2090,2.654125e-09
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2095,7.2663e-10
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,CO2,2100,2.90338e-10
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2030,0.000904437
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2035,0.002832266
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2040,0.023690963000000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2045,0.08092967
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2050,0.111362986
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2055,0.124668089
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2060,0.1328492211
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2065,0.13765332456
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2070,0.1410705366
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2075,0.143042546
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2080,0.14358136600000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2085,0.14298305
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2090,0.14128853400000002
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2095,0.138561522
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,CO2,2100,0.13509221700000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,1975,0.828
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,1990,1.064
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2005,1.303
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2010,1.306
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2015,1.306
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2021,1.306
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2025,1.18438
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2030,1.2666846999999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2035,1.32462042
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2040,0.7852986590000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2045,0.302838062
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2050,0.0888373263
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2055,0.02771116478
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2060,0.004921872953
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2065,0.0007589277468999999
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2070,9.94359744e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2075,4.5350854999999997e-07
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2080,6.6667624e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2085,1.301176e-08
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2090,3.516069e-09
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2095,8.25955e-10
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,CO2,2100,2.77911e-10
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2030,3.91682e-05
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2035,0.0021307817
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2040,0.0249282843
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2045,0.0661569095
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2050,0.0888472646
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2055,0.09847670114
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2060,0.10414903017
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2065,0.107580700467
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2070,0.1102637929
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2075,0.112094957
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2080,0.112982754
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2085,0.112920618
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2090,0.11195803600000001
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2095,0.110165903
MTC,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,CO2,2100,0.107754868
