Units,scenario,region,sector,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2065,0.0683127
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2070,0.0449306
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2075,0.0287219
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2030,0.00166004
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2035,0.00193301
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2040,0.0252262
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2045,0.0124601
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2050,0.00664068
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2055,0.00403004
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2060,0.00279755
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2065,0.0019521
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2070,0.0044266
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,refined liquids,refined liquids (CC CCS),electricity,2075,0.00220025
