,year,vintage_year,IAM_region,powertrain,size,vintage_demand_tkm
321110,2035,2029,REF,ICEV-d,18t,133
321111,2040,2029,REF,ICEV-d,18t,103
321131,2030,2029,REF,BEV,40t,549
321132,2035,2029,REF,BEV,40t,539
321133,2040,2029,REF,BEV,40t,417
321142,2030,2029,REF,FCEV,40t,326
321143,2035,2029,REF,FCEV,40t,321
321144,2040,2029,REF,FCEV,40t,248
321153,2030,2029,REF,ICEV-d,40t,141456
321154,2035,2029,REF,ICEV-d,40t,138899
321155,2040,2029,REF,ICEV-d,40t,107492
321164,2030,2029,REF,ICEV-g,40t,5686
321165,2035,2029,REF,ICEV-g,40t,5583
321166,2040,2029,REF,ICEV-g,40t,4321
321470,2035,2030,REF,ICEV-d,3.5t,1559
321471,2040,2030,REF,ICEV-d,3.5t,1319
321472,2045,2030,REF,ICEV-d,3.5t,199
321510,2035,2030,REF,ICEV-d,3.5t,3546
321511,2040,2030,REF,ICEV-d,3.5t,2999
321512,2045,2030,REF,ICEV-d,3.5t,453
321530,2035,2030,REF,BEV,26t,164
321531,2040,2030,REF,BEV,26t,139
321540,2035,2030,REF,FCEV,26t,104
321550,2035,2030,REF,ICEV-d,26t,43164
321551,2040,2030,REF,ICEV-d,26t,36515
321552,2045,2030,REF,ICEV-d,26t,5518
321560,2035,2030,REF,ICEV-g,26t,1762
321561,2040,2030,REF,ICEV-g,26t,1491
321562,2045,2030,REF,ICEV-g,26t,225
321590,2035,2030,REF,ICEV-d,26t,19653
321591,2040,2030,REF,ICEV-d,26t,16625
321592,2045,2030,REF,ICEV-d,26t,2512
321600,2035,2030,REF,ICEV-g,26t,676
321601,2040,2030,REF,ICEV-g,26t,571
321670,2035,2030,REF,ICEV-d,18t,136
321671,2040,2030,REF,ICEV-d,18t,115
321690,2035,2030,REF,BEV,40t,598
321691,2040,2030,REF,BEV,40t,506
321700,2035,2030,REF,FCEV,40t,359
321701,2040,2030,REF,FCEV,40t,304
321710,2035,2030,REF,ICEV-d,40t,136750
321711,2040,2030,REF,ICEV-d,40t,115686
321712,2045,2030,REF,ICEV-d,40t,17483
321720,2035,2030,REF,ICEV-g,40t,5974
321721,2040,2030,REF,ICEV-g,40t,5054
321722,2045,2030,REF,ICEV-g,40t,763
322000,2035,2031,REF,ICEV-d,3.5t,1584
322001,2040,2031,REF,ICEV-d,3.5t,1425
322002,2045,2031,REF,ICEV-d,3.5t,546
322040,2035,2031,REF,ICEV-d,3.5t,3539
322041,2040,2031,REF,ICEV-d,3.5t,3183
322042,2045,2031,REF,ICEV-d,3.5t,1220
322060,2035,2031,REF,BEV,26t,192
322061,2040,2031,REF,BEV,26t,173
322070,2035,2031,REF,FCEV,26t,129
322071,2040,2031,REF,FCEV,26t,116
322080,2035,2031,REF,ICEV-d,26t,42888
322081,2040,2031,REF,ICEV-d,26t,38580
322082,2045,2031,REF,ICEV-d,26t,14793
322090,2035,2031,REF,ICEV-g,26t,1881
322091,2040,2031,REF,ICEV-g,26t,1692
322092,2045,2031,REF,ICEV-g,26t,648
322120,2035,2031,REF,ICEV-d,26t,19777
322121,2040,2031,REF,ICEV-d,26t,17791
322122,2045,2031,REF,ICEV-d,26t,6821
322130,2035,2031,REF,ICEV-g,26t,718
322131,2040,2031,REF,ICEV-g,26t,646
322132,2045,2031,REF,ICEV-g,26t,247
322200,2035,2031,REF,ICEV-d,18t,140
322201,2040,2031,REF,ICEV-d,18t,126
322220,2035,2031,REF,BEV,40t,696
322221,2040,2031,REF,BEV,40t,626
322222,2045,2031,REF,BEV,40t,240
322230,2035,2031,REF,FCEV,40t,447
322231,2040,2031,REF,FCEV,40t,402
322232,2045,2031,REF,FCEV,40t,154
322240,2035,2031,REF,ICEV-d,40t,135683
322241,2040,2031,REF,ICEV-d,40t,122054
322242,2045,2031,REF,ICEV-d,40t,46800
322250,2035,2031,REF,ICEV-g,40t,6399
322251,2040,2031,REF,ICEV-g,40t,5756
322252,2045,2031,REF,ICEV-g,40t,2207
322530,2035,2032,REF,ICEV-d,3.5t,1611
322531,2040,2032,REF,ICEV-d,3.5t,1511
322532,2045,2032,REF,ICEV-d,3.5t,834
322570,2035,2032,REF,ICEV-d,3.5t,3537
322571,2040,2032,REF,ICEV-d,3.5t,3319
322572,2045,2032,REF,ICEV-d,3.5t,1833
322590,2035,2032,REF,BEV,26t,221
322591,2040,2032,REF,BEV,26t,207
322592,2045,2032,REF,BEV,26t,114
322600,2035,2032,REF,FCEV,26t,154
322601,2040,2032,REF,FCEV,26t,145
322610,2035,2032,REF,ICEV-d,26t,42678
322611,2040,2032,REF,ICEV-d,26t,40041
322612,2045,2032,REF,ICEV-d,26t,22113
322620,2035,2032,REF,ICEV-g,26t,2001
322621,2040,2032,REF,ICEV-g,26t,1877
322622,2045,2032,REF,ICEV-g,26t,1037
322650,2035,2032,REF,ICEV-d,26t,19931
322651,2040,2032,REF,ICEV-d,26t,18700
322652,2045,2032,REF,ICEV-d,26t,10327
322660,2035,2032,REF,ICEV-g,26t,762
322661,2040,2032,REF,ICEV-g,26t,715
322662,2045,2032,REF,ICEV-g,26t,394
322730,2035,2032,REF,ICEV-d,18t,143
322731,2040,2032,REF,ICEV-d,18t,134
322750,2035,2032,REF,BEV,40t,796
322751,2040,2032,REF,BEV,40t,747
322752,2045,2032,REF,BEV,40t,412
322760,2035,2032,REF,FCEV,40t,534
322761,2040,2032,REF,FCEV,40t,501
322762,2045,2032,REF,FCEV,40t,277
322770,2035,2032,REF,ICEV-d,40t,134820
322771,2040,2032,REF,ICEV-d,40t,126492
322772,2045,2032,REF,ICEV-d,40t,69856
322780,2035,2032,REF,ICEV-g,40t,6832
322781,2040,2032,REF,ICEV-g,40t,6410
322782,2045,2032,REF,ICEV-g,40t,3540
323060,2035,2033,REF,ICEV-d,3.5t,1692
323061,2040,2033,REF,ICEV-d,3.5t,1633
323062,2045,2033,REF,ICEV-d,3.5t,1107
323100,2035,2033,REF,ICEV-d,3.5t,3654
323101,2040,2033,REF,ICEV-d,3.5t,3526
323102,2045,2033,REF,ICEV-d,3.5t,2392
323120,2035,2033,REF,BEV,26t,258
323121,2040,2033,REF,BEV,26t,249
323122,2045,2033,REF,BEV,26t,169
323130,2035,2033,REF,FCEV,26t,186
323131,2040,2033,REF,FCEV,26t,179
323132,2045,2033,REF,FCEV,26t,121
323140,2035,2033,REF,ICEV-d,26t,43889
323141,2040,2033,REF,ICEV-d,26t,42345
323142,2045,2033,REF,ICEV-d,26t,28729
323150,2035,2033,REF,ICEV-g,26t,2192
323151,2040,2033,REF,ICEV-g,26t,2115
323152,2045,2033,REF,ICEV-g,26t,1435
323180,2035,2033,REF,ICEV-d,26t,20755
323181,2040,2033,REF,ICEV-d,26t,20026
323182,2045,2033,REF,ICEV-d,26t,13586
323190,2035,2033,REF,ICEV-g,26t,832
323191,2040,2033,REF,ICEV-g,26t,803
323192,2045,2033,REF,ICEV-g,26t,545
323260,2035,2033,REF,ICEV-d,18t,152
323261,2040,2033,REF,ICEV-d,18t,147
323280,2035,2033,REF,BEV,40t,926
323281,2040,2033,REF,BEV,40t,893
323282,2045,2033,REF,BEV,40t,606
323290,2035,2033,REF,FCEV,40t,642
323291,2040,2033,REF,FCEV,40t,620
323292,2045,2033,REF,FCEV,40t,420
323300,2035,2033,REF,ICEV-d,40t,138439
323301,2040,2033,REF,ICEV-d,40t,133571
323302,2045,2033,REF,ICEV-d,40t,90619
323310,2035,2033,REF,ICEV-g,40t,7507
323311,2040,2033,REF,ICEV-g,40t,7243
323312,2045,2033,REF,ICEV-g,40t,4914
323590,2035,2034,REF,ICEV-d,3.5t,1787
323591,2040,2034,REF,ICEV-d,3.5t,1755
323592,2045,2034,REF,ICEV-d,3.5t,1358
323630,2035,2034,REF,ICEV-d,3.5t,3796
323631,2040,2034,REF,ICEV-d,3.5t,3727
323632,2045,2034,REF,ICEV-d,3.5t,2884
323650,2035,2034,REF,BEV,26t,299
323651,2040,2034,REF,BEV,26t,294
323652,2045,2034,REF,BEV,26t,227
323660,2035,2034,REF,FCEV,26t,220
323661,2040,2034,REF,FCEV,26t,216
323662,2045,2034,REF,FCEV,26t,167
323670,2035,2034,REF,ICEV-d,26t,45388
323671,2040,2034,REF,ICEV-d,26t,44568
323672,2045,2034,REF,ICEV-d,26t,34490
323680,2035,2034,REF,ICEV-g,26t,2407
323681,2040,2034,REF,ICEV-g,26t,2363
323682,2045,2034,REF,ICEV-g,26t,1829
323710,2035,2034,REF,ICEV-d,26t,21734
323711,2040,2034,REF,ICEV-d,26t,21341
323712,2045,2034,REF,ICEV-d,26t,16516
323720,2035,2034,REF,ICEV-g,26t,911
323721,2040,2034,REF,ICEV-g,26t,895
323722,2045,2034,REF,ICEV-g,26t,692
323790,2035,2034,REF,ICEV-d,18t,162
323791,2040,2034,REF,ICEV-d,18t,159
323792,2045,2034,REF,ICEV-d,18t,123
323810,2035,2034,REF,BEV,40t,1070
323811,2040,2034,REF,BEV,40t,1051
323812,2045,2034,REF,BEV,40t,813
323820,2035,2034,REF,FCEV,40t,762
323821,2040,2034,REF,FCEV,40t,748
323822,2045,2034,REF,FCEV,40t,579
323830,2035,2034,REF,ICEV-d,40t,142950
323831,2040,2034,REF,ICEV-d,40t,140366
323832,2045,2034,REF,ICEV-d,40t,108628
323840,2035,2034,REF,ICEV-g,40t,8265
323841,2040,2034,REF,ICEV-g,40t,8115
323842,2045,2034,REF,ICEV-g,40t,6280
324118,2040,2035,REF,ICEV-d,3.5t,1883
324119,2045,2035,REF,ICEV-d,3.5t,1593
324120,2050,2035,REF,ICEV-d,3.5t,240
324154,2040,2035,REF,ICEV-d,3.5t,3932
324155,2045,2035,REF,ICEV-d,3.5t,3326
324156,2050,2035,REF,ICEV-d,3.5t,502
324172,2040,2035,REF,BEV,26t,342
324173,2045,2035,REF,BEV,26t,289
324181,2040,2035,REF,FCEV,26t,256
324182,2045,2035,REF,FCEV,26t,216
324190,2040,2035,REF,ICEV-d,26t,46816
324191,2045,2035,REF,ICEV-d,26t,39605
324192,2050,2035,REF,ICEV-d,26t,5985
324199,2040,2035,REF,ICEV-g,26t,2628
324200,2045,2035,REF,ICEV-g,26t,2223
324201,2050,2035,REF,ICEV-g,26t,335
324208,2040,2035,REF,BEV,26t,110
324226,2040,2035,REF,ICEV-d,26t,22698
324227,2045,2035,REF,ICEV-d,26t,19201
324228,2050,2035,REF,ICEV-d,26t,2901
324235,2040,2035,REF,ICEV-g,26t,992
324236,2045,2035,REF,ICEV-g,26t,839
324237,2050,2035,REF,ICEV-g,26t,126
324298,2040,2035,REF,ICEV-d,18t,172
324299,2045,2035,REF,ICEV-d,18t,146
324316,2040,2035,REF,BEV,40t,1221
324317,2045,2035,REF,BEV,40t,1033
324318,2050,2035,REF,BEV,40t,156
324325,2040,2035,REF,FCEV,40t,887
324326,2045,2035,REF,FCEV,40t,750
324327,2050,2035,REF,FCEV,40t,113
324334,2040,2035,REF,ICEV-d,40t,147219
324335,2045,2035,REF,ICEV-d,40t,124542
324336,2050,2035,REF,ICEV-d,40t,18821
324343,2040,2035,REF,ICEV-g,40t,9046
324344,2045,2035,REF,ICEV-g,40t,7652
324345,2050,2035,REF,ICEV-g,40t,1156
324595,2040,2036,REF,ICEV-d,3.5t,1656
324596,2045,2036,REF,ICEV-d,3.5t,1489
324597,2050,2036,REF,ICEV-d,3.5t,571
324631,2040,2036,REF,ICEV-d,3.5t,3398
324632,2045,2036,REF,ICEV-d,3.5t,3056
324633,2050,2036,REF,ICEV-d,3.5t,1172
324649,2040,2036,REF,BEV,26t,348
324650,2045,2036,REF,BEV,26t,313
324651,2050,2036,REF,BEV,26t,120
324658,2040,2036,REF,FCEV,26t,270
324659,2045,2036,REF,FCEV,26t,243
324667,2040,2036,REF,ICEV-d,26t,42309
324668,2045,2036,REF,ICEV-d,26t,38059
324669,2050,2036,REF,ICEV-d,26t,14593
324676,2040,2036,REF,ICEV-g,26t,2430
324677,2045,2036,REF,ICEV-g,26t,2186
324678,2050,2036,REF,ICEV-g,26t,838
324685,2040,2036,REF,BEV,26t,111
324703,2040,2036,REF,ICEV-d,26t,20035
324704,2045,2036,REF,ICEV-d,26t,18023
324705,2050,2036,REF,ICEV-d,26t,6910
324712,2040,2036,REF,ICEV-g,26t,897
324713,2045,2036,REF,ICEV-g,26t,807
324714,2050,2036,REF,ICEV-g,26t,309
324775,2040,2036,REF,ICEV-d,18t,166
324776,2045,2036,REF,ICEV-d,18t,149
324793,2040,2036,REF,BEV,40t,1246
324794,2045,2036,REF,BEV,40t,1121
324795,2050,2036,REF,BEV,40t,429
324802,2040,2036,REF,FCEV,40t,943
324803,2045,2036,REF,FCEV,40t,848
324804,2050,2036,REF,FCEV,40t,325
324811,2040,2036,REF,ICEV-d,40t,134244
324812,2045,2036,REF,ICEV-d,40t,120760
324813,2050,2036,REF,ICEV-d,40t,46304
324820,2040,2036,REF,ICEV-g,40t,8439
324821,2045,2036,REF,ICEV-g,40t,7591
324822,2050,2036,REF,ICEV-g,40t,2910
325072,2040,2037,REF,ICEV-d,3.5t,1694
325073,2045,2037,REF,ICEV-d,3.5t,1589
325074,2050,2037,REF,ICEV-d,3.5t,877
325108,2040,2037,REF,ICEV-d,3.5t,3409
325109,2045,2037,REF,ICEV-d,3.5t,3198
325110,2050,2037,REF,ICEV-d,3.5t,1766
325126,2040,2037,REF,BEV,26t,408
325127,2045,2037,REF,BEV,26t,383
325128,2050,2037,REF,BEV,26t,211
325135,2040,2037,REF,FCEV,26t,325
325136,2045,2037,REF,FCEV,26t,305
325137,2050,2037,REF,FCEV,26t,168
325144,2040,2037,REF,ICEV-d,26t,44552
325145,2045,2037,REF,ICEV-d,26t,41800
325146,2050,2037,REF,ICEV-d,26t,23084
325153,2040,2037,REF,ICEV-g,26t,2619
325154,2045,2037,REF,ICEV-g,26t,2457
325155,2050,2037,REF,ICEV-g,26t,1357
325162,2040,2037,REF,BEV,26t,129
325163,2045,2037,REF,BEV,26t,121
325171,2040,2037,REF,FCEV,26t,107
325172,2045,2037,REF,FCEV,26t,101
325180,2040,2037,REF,ICEV-d,26t,20587
325181,2045,2037,REF,ICEV-d,26t,19315
325182,2050,2037,REF,ICEV-d,26t,10667
325189,2040,2037,REF,ICEV-g,26t,945
325190,2045,2037,REF,ICEV-g,26t,887
325191,2050,2037,REF,ICEV-g,26t,490
325252,2040,2037,REF,ICEV-d,18t,186
325253,2045,2037,REF,ICEV-d,18t,175
325270,2040,2037,REF,BEV,40t,1466
325271,2045,2037,REF,BEV,40t,1375
325272,2050,2037,REF,BEV,40t,759
325279,2040,2037,REF,FCEV,40t,1145
325280,2045,2037,REF,FCEV,40t,1074
325281,2050,2037,REF,FCEV,40t,593
325288,2040,2037,REF,ICEV-d,40t,142646
325289,2045,2037,REF,ICEV-d,40t,133834
325290,2050,2037,REF,ICEV-d,40t,73911
325297,2040,2037,REF,ICEV-g,40t,9169
325298,2045,2037,REF,ICEV-g,40t,8602
325299,2050,2037,REF,ICEV-g,40t,4751
325549,2040,2038,REF,ICEV-d,3.5t,1729
325550,2045,2038,REF,ICEV-d,3.5t,1668
325551,2050,2038,REF,ICEV-d,3.5t,1132
325585,2040,2038,REF,ICEV-d,3.5t,3406
325586,2045,2038,REF,ICEV-d,3.5t,3286
325587,2050,2038,REF,ICEV-d,3.5t,2229
325603,2040,2038,REF,BEV,26t,475
325604,2045,2038,REF,BEV,26t,458
325605,2050,2038,REF,BEV,26t,311
325612,2040,2038,REF,FCEV,26t,387
325613,2045,2038,REF,FCEV,26t,373
325614,2050,2038,REF,FCEV,26t,253
325621,2040,2038,REF,ICEV-d,26t,46889
325622,2045,2038,REF,ICEV-d,26t,45240
325623,2050,2038,REF,ICEV-d,26t,30692
325630,2040,2038,REF,ICEV-g,26t,2820
325631,2045,2038,REF,ICEV-g,26t,2721
325632,2050,2038,REF,ICEV-g,26t,1846
325639,2040,2038,REF,BEV,26t,149
325640,2045,2038,REF,BEV,26t,144
325648,2040,2038,REF,FCEV,26t,126
325649,2045,2038,REF,FCEV,26t,122
325657,2040,2038,REF,ICEV-d,26t,21121
325658,2045,2038,REF,ICEV-d,26t,20378
325659,2050,2038,REF,ICEV-d,26t,13825
325666,2040,2038,REF,ICEV-g,26t,995
325667,2045,2038,REF,ICEV-g,26t,960
325668,2050,2038,REF,ICEV-g,26t,651
325729,2040,2038,REF,ICEV-d,18t,208
325730,2045,2038,REF,ICEV-d,18t,201
325731,2050,2038,REF,ICEV-d,18t,136
325747,2040,2038,REF,BEV,40t,1708
325748,2045,2038,REF,BEV,40t,1648
325749,2050,2038,REF,BEV,40t,1118
325756,2040,2038,REF,FCEV,40t,1368
325757,2045,2038,REF,FCEV,40t,1320
325758,2050,2038,REF,FCEV,40t,895
325765,2040,2038,REF,ICEV-d,40t,151499
325766,2045,2038,REF,ICEV-d,40t,146171
325767,2050,2038,REF,ICEV-d,40t,99168
325774,2040,2038,REF,ICEV-g,40t,9952
325775,2045,2038,REF,ICEV-g,40t,9602
325776,2050,2038,REF,ICEV-g,40t,6515
326026,2040,2039,REF,ICEV-d,3.5t,1754
326027,2045,2039,REF,ICEV-d,3.5t,1723
326028,2050,2039,REF,ICEV-d,3.5t,1333
326062,2040,2039,REF,ICEV-d,3.5t,3373
326063,2045,2039,REF,ICEV-d,3.5t,3312
326064,2050,2039,REF,ICEV-d,3.5t,2563
326080,2040,2039,REF,BEV,26t,545
326081,2045,2039,REF,BEV,26t,535
326082,2050,2039,REF,BEV,26t,414
326089,2040,2039,REF,FCEV,26t,452
326090,2045,2039,REF,FCEV,26t,444
326091,2050,2039,REF,FCEV,26t,344
326098,2040,2039,REF,ICEV-d,26t,49137
326099,2045,2039,REF,ICEV-d,26t,48249
326100,2050,2039,REF,ICEV-d,26t,37339
326107,2040,2039,REF,ICEV-g,26t,3023
326108,2045,2039,REF,ICEV-g,26t,2968
326109,2050,2039,REF,ICEV-g,26t,2297
326116,2040,2039,REF,BEV,26t,171
326117,2045,2039,REF,BEV,26t,168
326118,2050,2039,REF,BEV,26t,130
326125,2040,2039,REF,FCEV,26t,146
326126,2045,2039,REF,FCEV,26t,143
326127,2050,2039,REF,FCEV,26t,111
326134,2040,2039,REF,ICEV-d,26t,21552
326135,2045,2039,REF,ICEV-d,26t,21163
326136,2050,2039,REF,ICEV-d,26t,16377
326143,2040,2039,REF,ICEV-g,26t,1044
326144,2045,2039,REF,ICEV-g,26t,1025
326145,2050,2039,REF,ICEV-g,26t,793
326206,2040,2039,REF,ICEV-d,18t,231
326207,2045,2039,REF,ICEV-d,18t,227
326208,2050,2039,REF,ICEV-d,18t,176
326224,2040,2039,REF,BEV,40t,1967
326225,2045,2039,REF,BEV,40t,1932
326226,2050,2039,REF,BEV,40t,1495
326233,2040,2039,REF,FCEV,40t,1608
326234,2045,2039,REF,FCEV,40t,1579
326235,2050,2039,REF,FCEV,40t,1222
326242,2040,2039,REF,ICEV-d,40t,160222
326243,2045,2039,REF,ICEV-d,40t,157327
326244,2050,2039,REF,ICEV-d,40t,121753
326251,2040,2039,REF,ICEV-g,40t,10752
326252,2045,2039,REF,ICEV-g,40t,10558
326253,2050,2039,REF,ICEV-g,40t,8171
326501,2045,2040,REF,ICEV-d,3.5t,1748
326502,2050,2040,REF,ICEV-d,3.5t,1478
326503,2055,2040,REF,ICEV-d,3.5t,223
326533,2045,2040,REF,ICEV-d,3.5t,3271
326534,2050,2040,REF,ICEV-d,3.5t,2767
326535,2055,2040,REF,ICEV-d,3.5t,418
326549,2045,2040,REF,BEV,26t,613
326550,2050,2040,REF,BEV,26t,518
326557,2045,2040,REF,FCEV,26t,516
326558,2050,2040,REF,FCEV,26t,436
326565,2045,2040,REF,ICEV-d,26t,50665
326566,2050,2040,REF,ICEV-d,26t,42861
326567,2055,2040,REF,ICEV-d,26t,6477
326573,2045,2040,REF,ICEV-g,26t,3188
326574,2050,2040,REF,ICEV-g,26t,2697
326575,2055,2040,REF,ICEV-g,26t,407
326581,2045,2040,REF,BEV,26t,191
326582,2050,2040,REF,BEV,26t,162
326589,2045,2040,REF,FCEV,26t,165
326590,2050,2040,REF,FCEV,26t,139
326597,2045,2040,REF,ICEV-d,26t,21613
326598,2050,2040,REF,ICEV-d,26t,18284
326599,2055,2040,REF,ICEV-d,26t,2763
326605,2045,2040,REF,ICEV-g,26t,1077
326606,2050,2040,REF,ICEV-g,26t,911
326607,2055,2040,REF,ICEV-g,26t,137
326661,2045,2040,REF,ICEV-d,18t,252
326662,2050,2040,REF,ICEV-d,18t,213
326677,2045,2040,REF,BEV,40t,2215
326678,2050,2040,REF,BEV,40t,1874
326679,2055,2040,REF,BEV,40t,283
326685,2045,2040,REF,FCEV,40t,1840
326686,2050,2040,REF,FCEV,40t,1557
326687,2055,2040,REF,FCEV,40t,235
326693,2045,2040,REF,ICEV-d,40t,166735
326694,2050,2040,REF,ICEV-d,40t,141051
326695,2055,2040,REF,ICEV-d,40t,21316
326701,2045,2040,REF,ICEV-g,40t,11425
326702,2050,2040,REF,ICEV-g,40t,9665
326703,2055,2040,REF,ICEV-g,40t,1460
326925,2045,2041,REF,ICEV-d,3.5t,1674
326926,2050,2041,REF,ICEV-d,3.5t,1506
326927,2055,2041,REF,ICEV-d,3.5t,577
326957,2045,2041,REF,ICEV-d,3.5t,3084
326958,2050,2041,REF,ICEV-d,3.5t,2774
326959,2055,2041,REF,ICEV-d,3.5t,1063
326973,2045,2041,REF,BEV,26t,688
326974,2050,2041,REF,BEV,26t,619
326975,2055,2041,REF,BEV,26t,237
326981,2045,2041,REF,FCEV,26t,594
326982,2050,2041,REF,FCEV,26t,535
326983,2055,2041,REF,FCEV,26t,205
326989,2045,2041,REF,ICEV-d,26t,50298
326990,2050,2041,REF,ICEV-d,26t,45246
326991,2055,2041,REF,ICEV-d,26t,17349
326997,2045,2041,REF,ICEV-g,26t,3201
326998,2050,2041,REF,ICEV-g,26t,2880
326999,2055,2041,REF,ICEV-g,26t,1104
327005,2045,2041,REF,BEV,26t,210
327006,2050,2041,REF,BEV,26t,189
327013,2045,2041,REF,FCEV,26t,184
327014,2050,2041,REF,FCEV,26t,166
327021,2045,2041,REF,ICEV-d,26t,20852
327022,2050,2041,REF,ICEV-d,26t,18758
327023,2055,2041,REF,ICEV-d,26t,7192
327029,2045,2041,REF,ICEV-g,26t,1056
327030,2050,2041,REF,ICEV-g,26t,950
327031,2055,2041,REF,ICEV-g,26t,364
327085,2045,2041,REF,ICEV-d,18t,271
327086,2050,2041,REF,ICEV-d,18t,244
327101,2045,2041,REF,BEV,40t,2509
327102,2050,2041,REF,BEV,40t,2257
327103,2055,2041,REF,BEV,40t,865
327109,2045,2041,REF,FCEV,40t,2144
327110,2050,2041,REF,FCEV,40t,1928
327111,2055,2041,REF,FCEV,40t,739
327117,2045,2041,REF,ICEV-d,40t,167236
327118,2050,2041,REF,ICEV-d,40t,150438
327119,2055,2041,REF,ICEV-d,40t,57683
327125,2045,2041,REF,ICEV-g,40t,11572
327126,2050,2041,REF,ICEV-g,40t,10410
327127,2055,2041,REF,ICEV-g,40t,3991
327349,2045,2042,REF,ICEV-d,3.5t,1627
327350,2050,2042,REF,ICEV-d,3.5t,1526
327351,2055,2042,REF,ICEV-d,3.5t,843
327381,2045,2042,REF,ICEV-d,3.5t,2945
327382,2050,2042,REF,ICEV-d,3.5t,2763
327383,2055,2042,REF,ICEV-d,3.5t,1526
327397,2045,2042,REF,BEV,26t,778
327398,2050,2042,REF,BEV,26t,730
327399,2055,2042,REF,BEV,26t,403
327405,2045,2042,REF,FCEV,26t,685
327406,2050,2042,REF,FCEV,26t,643
327407,2055,2042,REF,FCEV,26t,355
327413,2045,2042,REF,ICEV-d,26t,50795
327414,2050,2042,REF,ICEV-d,26t,47657
327415,2055,2042,REF,ICEV-d,26t,26319
327421,2045,2042,REF,ICEV-g,26t,3270
327422,2050,2042,REF,ICEV-g,26t,3068
327423,2055,2042,REF,ICEV-g,26t,1694
327429,2045,2042,REF,BEV,26t,233
327430,2050,2042,REF,BEV,26t,218
327431,2055,2042,REF,BEV,26t,120
327437,2045,2042,REF,FCEV,26t,208
327438,2050,2042,REF,FCEV,26t,195
327439,2055,2042,REF,FCEV,26t,107
327445,2045,2042,REF,ICEV-d,26t,20436
327446,2050,2042,REF,ICEV-d,26t,19173
327447,2055,2042,REF,ICEV-d,26t,10588
327453,2045,2042,REF,ICEV-g,26t,1053
327454,2050,2042,REF,ICEV-g,26t,988
327455,2055,2042,REF,ICEV-g,26t,546
327509,2045,2042,REF,ICEV-d,18t,294
327510,2050,2042,REF,ICEV-d,18t,276
327511,2055,2042,REF,ICEV-d,18t,152
327525,2045,2042,REF,BEV,40t,2854
327526,2050,2042,REF,BEV,40t,2678
327527,2055,2042,REF,BEV,40t,1479
327533,2045,2042,REF,FCEV,40t,2492
327534,2050,2042,REF,FCEV,40t,2338
327535,2055,2042,REF,FCEV,40t,1291
327541,2045,2042,REF,ICEV-d,40t,170646
327542,2050,2042,REF,ICEV-d,40t,160104
327543,2055,2042,REF,ICEV-d,40t,88420
327549,2045,2042,REF,ICEV-g,40t,11923
327550,2050,2042,REF,ICEV-g,40t,11186
327551,2055,2042,REF,ICEV-g,40t,6178
327773,2045,2043,REF,ICEV-d,3.5t,1549
327774,2050,2043,REF,ICEV-d,3.5t,1495
327775,2055,2043,REF,ICEV-d,3.5t,1014
327805,2045,2043,REF,ICEV-d,3.5t,2749
327806,2050,2043,REF,ICEV-d,3.5t,2652
327807,2055,2043,REF,ICEV-d,3.5t,1799
327821,2045,2043,REF,BEV,26t,856
327822,2050,2043,REF,BEV,26t,826
327823,2055,2043,REF,BEV,26t,560
327829,2045,2043,REF,FCEV,26t,766
327830,2050,2043,REF,FCEV,26t,739
327831,2055,2043,REF,FCEV,26t,501
327837,2045,2043,REF,ICEV-d,26t,50383
327838,2050,2043,REF,ICEV-d,26t,48611
327839,2055,2043,REF,ICEV-d,26t,32980
327845,2045,2043,REF,ICEV-g,26t,3282
327846,2050,2043,REF,ICEV-g,26t,3166
