Units,scenario,region,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2050,1.63369
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2055,1.95159
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2060,2.15749
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2065,2.23114
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2070,2.26247
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2075,2.07781
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2080,1.8535
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2085,1.57101
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2090,1.27784
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2095,1.01493
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul CCS),electricity,2100,0.900382
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,1990,6.02904
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2005,7.68042
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2010,7.10522
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2015,5.23834
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2021,3.53554
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2025,3.37462
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2030,3.31082
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2035,3.28682
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2040,0.333075
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2045,0.0195206
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2050,0.0030023
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2055,0.00107579
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2060,0.000388747
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2065,0.000144875
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2070,4.55353e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2075,1.52471e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2080,4.83343e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2085,1.93005e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2090,5.51501e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2095,2.59149e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,coal,coal (conv pul),electricity,2100,2.15041e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2030,0.0239238
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2035,0.053071
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2040,1.39061
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2045,2.86844
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2050,4.28626
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2055,5.32864
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2060,6.16834
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2065,6.85129
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2070,7.84734
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2075,8.30787
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2080,8.48352
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2085,7.70584
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2090,6.73773
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2095,6.23831
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC CCS),electricity,2100,5.47952
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,1990,0.589542
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2005,1.90081
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2010,1.90671
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2015,3.03618
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2021,3.90054
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2025,4.35803
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2030,4.32857
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2035,4.21251
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2040,3.22863
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2045,1.23046
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2050,0.383273
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2055,0.179658
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2060,0.0854078
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2065,0.0353715
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2070,0.00880235
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2075,0.00260437
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2080,0.000651824
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2085,4.47163e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2090,6.7771e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2095,1.61944e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (CC),electricity,2100,6.23021e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,1990,0.436745
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2005,0.668595
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2010,1.47783
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2015,1.60469
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2021,1.6318
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2025,1.38622
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2030,1.36781
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2035,1.39649
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2040,0.447024
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2045,0.0686128
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2050,0.0160835
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2055,0.00693088
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2060,0.0031297
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2065,0.00124763
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2070,0.000285117
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2075,7.69849e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2080,1.59145e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2085,9.68027e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2090,1.46861e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2095,3.44553e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,gas,gas (steam/CT),electricity,2100,1.4408e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,1990,0.0576452
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2005,0.0604
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2010,0.0632757
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2015,0.0674151
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2021,0.0686761
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2025,0.121917
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2030,0.154589
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2035,0.19318
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2040,0.417277
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2045,0.615914
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2050,0.754913
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2055,0.783486
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2060,0.783428
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2065,0.783355
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2070,0.782914
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2075,0.782707
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2080,0.782571
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2085,0.782648
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2090,0.78275
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2095,0.782831
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,geothermal,geothermal,electricity,2100,0.782784
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,1990,0.983347
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2005,0.980802
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2010,0.944158
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2015,0.903665
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2021,0.912524
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2025,0.9193
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2030,0.927769
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2035,0.936238
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2040,0.944707
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2045,0.953176
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2050,0.961645
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2055,0.970114
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2060,0.978583
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2065,0.987052
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2070,0.995521
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2075,1.00399
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2080,1.01246
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2085,1.02093
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2090,1.0294
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2095,1.03787
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,hydro,hydro,electricity,2100,1.04634
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2030,0.0732677
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2035,0.200995
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2040,1.07555
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2045,1.96331
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2050,2.93379
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2055,3.68404
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2060,4.30849
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2065,4.85569
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2070,5.73735
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2075,6.44903
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2080,7.16893
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2085,7.84318
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2090,8.40269
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2095,8.80628
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_III,electricity,2100,8.79379
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,1990,2.20138
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2005,2.91858
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2010,3.02008
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2015,2.98894
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2021,2.92154
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2025,2.83963
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2030,2.69979
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2035,2.50467
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2040,2.24272
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2045,1.91402
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2050,1.53836
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2055,1.17245
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2060,0.844469
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2065,0.577925
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2070,0.380114
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,nuclear,Gen_II_LWR,electricity,2075,0.242989
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2030,0.00927375
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2035,0.0128188
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2040,0.103482
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2045,0.113011
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2050,0.110074
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2055,0.0914845
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2060,0.0828852
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2065,0.0785257
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2070,0.0887343
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2075,0.0752093
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2080,0.0731518
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2085,0.0664167
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2090,0.0590807
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2095,0.0500135
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC CCS),electricity,2100,0.0567945
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2025,0.00887633
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2030,0.00474846
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2035,0.00717273
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2040,0.00370917
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2045,0.000770783
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2050,0.000276092
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2055,0.000155483
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2060,8.67018e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2065,4.843e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2070,2.95797e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2075,1.09984e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2080,4.76772e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2085,1.61729e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2090,5.49852e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2095,1.91317e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (CC),electricity,2100,1.20527e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,1990,0.450764
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2005,0.454962
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2010,0.144544
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2015,0.109613
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2021,0.106969
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2025,0.0608458
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2030,0.0550766
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2035,0.0585368
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2040,0.0192584
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2045,0.00367287
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2050,0.000953515
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2055,0.000414007
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2060,0.000198624
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2065,8.03943e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2070,9.92757e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2075,2.61792e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2080,4.52495e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2085,5.84694e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2090,1.58544e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2095,5.1103e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,refined liquids,refined liquids (steam/CT),electricity,2100,3.01505e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,rooftop_pv,rooftop_pv,elect_td_bld,2025,0.0211135
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,rooftop_pv,rooftop_pv,elect_td_bld,2030,0.0596542
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,rooftop_pv,rooftop_pv,elect_td_bld,2035,0.117164
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,rooftop_pv,rooftop_pv,elect_td_bld,2040,0.152765
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,rooftop_pv,rooftop_pv,elect_td_bld,2045,0.245841
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,rooftop_pv,rooftop_pv,elect_td_bld,2050,0.396687
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,rooftop_pv,rooftop_pv,elect_td_bld,2055,0.542158
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,rooftop_pv,rooftop_pv,elect_td_bld,2060,0.688126
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",USA,rooftop_pv,rooftop_pv,elect_td_bld,2065,0.840087
