Units,scenario,region,sector,subsector,technology,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,natural gas,natural gas,2095,0.841992
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Northern,gas processing,natural gas,natural gas,2100,0.570508
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2010,1.1e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2021,5.39979e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2025,2.0636e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2030,6.67131e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2035,0.000187435
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2040,0.00081719
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2045,0.000283069
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2050,0.000123931
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2055,0.000114289
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2060,0.000112909
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2065,9.51081e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2070,6.55321e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2075,4.39467e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2080,2.79228e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2085,1.20338e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2090,2.26704e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2095,8.56546e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,biomass gasification,biomass gasification,2100,4.01165e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2025,1.4333e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2030,7.15472e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2035,0.000253827
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2040,3.89254e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2045,1.84041e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2050,1.17139e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2055,1.38652e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2060,1.40756e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2065,1.09656e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2070,7.06178e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2075,4.24573e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2080,2.50887e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2085,1.0387e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2090,1.96056e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2095,7.41029e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,coal gasification,coal gasification,2100,3.70125e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,1975,0.00230228
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,1990,0.0184603
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2005,0.0369636
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2010,0.0549624
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2015,0.0822535
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2021,0.143197
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2025,0.19221
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,gas processing,natural gas,natural gas,2030,0.273025
