Units,scenario,region,sector,mode,technology,input,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2055,0.012008151
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2060,0.013247183
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2065,0.014901755999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2070,0.016196623
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2075,0.016451812
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2080,0.015231989999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2085,0.01274279
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2090,0.00965889
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2095,0.006582627
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2100,0.003957093
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,1975,0.0123379
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,1990,0.0178443
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2005,0.0330275
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2010,0.0493384
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2015,0.0760336
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2021,0.0862228
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2025,0.14388030000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2030,0.1598198
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2035,0.1929048
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2040,0.18713269999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2045,0.176246
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2050,0.16042203
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2055,0.160875
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2060,0.16217038
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2065,0.16410360000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2070,0.15750335
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2075,0.13991446
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2080,0.1121786
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2085,0.0807892
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2090,0.05228351
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2095,0.0301627
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2100,0.01530977
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2015,1.65985e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2021,3.31971e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2025,3.96e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2030,3.672515e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2035,3.505776e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2040,3.073061e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2045,2.803697e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2050,2.8837870000000002e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2055,3.349898e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2060,3.861258e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2065,4.411584e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2070,4.919239e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2075,5.2122250000000004e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2080,5.066573e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2085,4.5077289999999995e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2090,3.6389730000000004e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2095,2.64676e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Car,NG,delivered gas,2100,1.6989e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2030,0.000688987
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2035,0.001902632
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2040,0.00314345
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2045,0.005653306
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2050,0.009980926000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2055,0.017574336000000003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2060,0.028477568
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2065,0.044234944
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2070,0.06882935999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2075,0.10465247999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2080,0.15153566000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2085,0.20938548
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2090,0.27584015
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2095,0.35177768
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2100,0.4290397
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2030,5.24366e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2035,0.0001433107
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2040,0.00023939770000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2045,0.0004812801
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2050,0.0010336182599999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2055,0.00202471
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2060,0.0035252904
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2065,0.0058323522999999995
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2070,0.009652292
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2075,0.015531487
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2080,0.023682899
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2085,0.034335341000000005
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2090,0.047841074
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2095,0.06352221
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2100,0.07916713
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2025,0.000946045
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2030,0.002886978
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2035,0.006327989000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2040,0.008404234
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2045,0.010952226
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2050,0.013615196999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2055,0.018302747
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2060,0.024065722999999997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2065,0.030592886
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2070,0.03704166
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2075,0.04155594
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2080,0.04253017
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2085,0.03951889
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2090,0.03360308
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2095,0.026031290000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2100,0.01791704
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,1975,0.00590157
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,1990,0.00853543
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2005,0.0157979
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2010,0.0235998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2015,0.0363688
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2021,0.0412426
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2025,0.0735051
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2030,0.0859716
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2035,0.11491080000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2040,0.12465335
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2045,0.14002492
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2050,0.15856586
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2055,0.1954625
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2060,0.23405157
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2065,0.26989652
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2070,0.2927877
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2075,0.2916612
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2080,0.26297
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2085,0.2138876
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2090,0.15787980000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2095,0.1052359
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2100,0.06229145
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2015,7.99929e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2021,1.58986e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2025,2.390556e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2030,2.5900140000000002e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2035,3.16484e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2040,3.460085e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2045,4.235186e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2050,5.590597e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2055,7.895577999999999e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2060,0.00010490023999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2065,0.00013345026
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2070,0.00016458161
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2075,0.00019138083
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2080,0.00020384517
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2085,0.00019933229999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2090,0.0001786404
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2095,0.0001460782
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Large Car and Truck,NG,delivered gas,2100,0.0001064102
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2030,0.000162562
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2035,0.00041379899999999996
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2040,0.0008450127
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2045,0.0022305393000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2050,0.0055483562
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2055,0.0120964597
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2060,0.0228120797
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2065,0.040604262
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2070,0.07141767
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2075,0.11519457
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2080,0.16266203
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2085,0.20389793
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2090,0.23427737999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2095,0.2547498
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,BEV,elect_td_trn,2100,0.2659084
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2030,2.43163e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2035,5.68436e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2040,9.97872e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2045,2.616816e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2050,7.7082556e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2055,0.00018561311199999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2060,0.000385276682
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2065,0.00076358801
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Southern,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2070,0.00150057834
