Units,scenario,region,LandLeaf,Year,value
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2050,24.6121808346
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2055,25.2467315111
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2060,25.8293646132
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2065,26.304824714
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2070,26.7309353794
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2075,27.0795135832
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2080,27.35105921666
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2085,27.57131766593
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2090,27.757018481030002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2095,27.86832112621
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,MiscCropTree,2100,27.905776881949997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,1975,12.04986
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,1990,6.487232
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2005,12.337153
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2010,18.1996299838
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2015,27.6540976
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2021,42.005666121
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2025,44.7529662138
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2030,47.8141697762
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2035,49.6417874323
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2040,50.678638549
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2045,52.4421922562
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2050,53.49263805670001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2055,53.7502265163
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2060,55.0782031478
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2065,56.5769933414
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2070,57.598907133100006
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2075,58.1733007831
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2080,58.346162589
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2085,58.229398287799995
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2090,57.9351240745
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2095,57.490290583699995
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeeds,2100,57.0418690937
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,1975,0.8164279999999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,1990,1.0550464
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2005,1.160793
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2010,1.1044115692
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2015,1.0977168000000002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2021,1.183716861
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2025,1.158007032
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2030,1.1170389114
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2035,1.0755915998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2040,1.0266534611
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2045,0.9870149713
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2050,0.9404566721000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2055,0.9321073274
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2060,0.9394798619
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2065,0.9511862529999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2070,0.9573060191
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2075,0.9580930643
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2080,0.9539346827
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2085,0.9463634696000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2090,0.9372187765
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2095,0.9268949859
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,NutsSeedsTree,2100,0.916953089
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,1975,17.436624600000002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,1990,18.7254714
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2005,32.774162
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2010,31.508474324399998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2015,50.5826358
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2021,73.336022342
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2025,76.446919041
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2030,80.677498177
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2035,84.156099725
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2040,84.340986118
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2045,86.3453702071
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2050,87.0223018427
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2055,85.2532981506
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2060,86.2680103582
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2065,87.0842257894
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2070,86.45936819900001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2075,85.4368610971
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2080,83.9809381405
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2085,82.8250764347
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2090,82.0375525773
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2095,81.2783872211
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCrop,2100,80.2997890031
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,1975,0.523326
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,1990,0.7272556
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2005,0.7941001999999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2010,1.112552286
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2015,1.084255
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2021,1.50336468
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2025,1.483589705
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2030,1.443373359
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2035,1.331278109
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2040,1.210981836
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2045,1.115670833
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2050,1.024273804
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2055,0.976570705
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2060,0.9593064739999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2065,0.944251469
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2070,0.918608514
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2075,0.89298979
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2080,0.866381301
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2085,0.845175785
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2090,0.830013608
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2095,0.817398812
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilCropTree,2100,0.804416933
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,1975,0.0204998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,1990,0.0319998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2005,0.0539998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2010,0.099505
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2015,0.1051832
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2021,0.1087972
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2025,0.1234155
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2030,0.1205177
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2035,0.09783887
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2040,0.0901156
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2045,0.08383207000000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2050,0.07573069
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2055,0.07999385
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2060,0.08055071
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2065,0.06981103
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2070,0.05808629
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2075,0.04547001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2080,0.03616021
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2085,0.03128973
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2090,0.02704638
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2095,0.02334166
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OilPalmTree,2100,0.02054371
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,1975,128.3041843
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,1990,131.23617099999998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2005,124.5234713
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2010,125.04504680000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2015,160.04351259999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2021,127.3344555
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2025,112.0062277
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2030,93.6898814
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2035,78.4072025
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2040,64.4047418
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2045,54.308059799999995
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2050,45.6744457
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2055,38.067964
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2060,31.509354199999997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2065,26.489663800000002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2070,22.7087666
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2075,19.8909229
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2080,17.7606625
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2085,16.1121568
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2090,14.841623
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2095,13.890627499999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherArableLand,2100,13.227384
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,1975,22.4780188
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,1990,22.5640516
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2005,39.7013858
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2010,40.35159976
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2015,42.387853
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2021,40.89752246
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2025,42.55527397
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2030,44.76780148
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2035,46.07903962
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2040,45.983718010000004
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2045,46.10015774
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2050,45.71517886
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2055,45.4051292
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2060,46.105699977
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2065,46.678128219
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2070,46.825358468000005
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2075,46.693976147
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2080,46.437069595
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2085,46.121300407999996
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2090,45.791486711999994
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2095,45.430256415
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrain,2100,45.102500587
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,1975,64.3667866
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,1990,72.63758899999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2005,122.1187496
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2010,127.656490736
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2015,148.02164480000002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2021,137.30974870400001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2025,143.01565313999998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2030,151.29703948
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2035,156.478136487
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2040,156.049487442
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2045,157.53322842
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2050,157.019758927
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2055,156.265684189
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2060,159.5376499811
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2065,162.3874647549
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2070,163.6829986782
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2075,163.9005330532
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2080,163.5201713749
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2085,162.85285150939998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2090,162.0348595444
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2095,160.9938600998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,OtherGrainC4,2100,159.7353777266
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,1975,1000.1877000000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,1990,1089.6232
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2005,1239.91972
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2010,1315.35138
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2015,1326.21309
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2021,1210.11283
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2025,1328.8727
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2030,1520.82906
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2035,1719.22286
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2040,1917.3429
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2045,2110.8245
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2050,2295.1247
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2055,2473.94919
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2060,2632.3918
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2065,2766.85536
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2070,2878.60252
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2075,2968.70192
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2080,3041.78637
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2085,3100.24986
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2090,3146.12282
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2095,3182.54691
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Pasture,2100,3210.94805
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,1975,11.1332426
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,1990,12.3061346
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2005,14.1330486
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2010,14.5139404308
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2015,14.5631144
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2021,20.4429554104
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2025,19.6800704741
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2030,19.836251878
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2035,19.924783674900002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2040,19.8765229972
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2045,19.5619419594
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2050,18.9205595311
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2055,18.3743518474
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2060,17.9121596952
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2065,17.2823888215
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2070,16.5614025963
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2075,15.838762949200001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2080,15.1557134048
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2085,14.53164340657
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Africa_Eastern,Rice,2090,13.96243716439
