Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
WITCH 5.0,ssp2_bau,usa,Investment|Energy Demand|Transportation|Freight|Road|HDT|EV,NA,0.00367651,0,0,0,114.854236,112.1001469,110.0187233,116.64133,119.3409633,123.1315351,127.0027892,131.2159024,134.7392417,138.574296,143.1108148,148.3176513,153.8811174,159.3861496,164.6844166,169.2736425
WITCH 5.0,ssp2_bau,usa,Investment|Energy Demand|Transportation|Freight|Road|HDT|ICE,NA,57.48793656,75.39515871,76.86967908,96.36379414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Demand|Transportation|Passenger|Road,NA,160.0936036,168.4864778,216.435553,253.5521963,243.5131162,270.411641,274.6861566,279.1716618,283.95996,308.0233829,310.3956061,314.0947344,318.025137,321.0616016,322.3114858,322.2431812,321.7064481,321.3948639,320.8951087,322.1267219
WITCH 5.0,ssp2_bau,usa,Investment|Energy Demand|Transportation|Passenger|Road|LDV|EV,NA,2.535991509,2.200252538,10.10484122,2.124391116,1.869237788,270.411641,274.6861566,279.1716618,283.95996,308.0233829,310.3956061,314.0947344,318.025137,321.0616016,322.3114858,322.2431812,321.7064481,321.3948639,320.8951087,322.1267219
WITCH 5.0,ssp2_bau,usa,Investment|Energy Demand|Transportation|Passenger|Road|LDV|FCV,NA,4.63E-05,3.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Demand|Transportation|Passenger|Road|LDV|ICE,NA,157.5575658,166.2861938,206.3307117,251.4278052,241.6438785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply,billion US$2005/yr,44.43568901,127.5470964,31.69787177,73.67009874,80.1135812,90.14152269,104.5721168,124.746421,144.3630607,156.0774451,170.637383,188.7294232,221.7501704,273.7498339,305.5158618,318.65503,336.4506957,360.4778705,355.7863908,359.9643834
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|CO2 Transport and Storage,NA,1.83E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83E-14
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|Extraction,NA,44.43568901,127.5470964,31.69736642,73.66397657,80.01766345,89.57791751,102.6565135,122.805926,142.1548589,154.3032424,168.9374276,187.1367408,220.2116872,272.2578791,304.1511028,317.4125024,335.2735798,359.3301324,354.7075384,358.9626178
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|Extraction|Fossil,NA,44.43568901,127.5470964,31.69736642,73.66397657,80.01766345,89.57791751,102.6565135,122.805926,142.1548589,154.3032424,168.9374276,187.1367408,220.2116872,272.2578791,304.1511028,317.4125024,335.2735798,359.3301324,354.7075384,358.9626178
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|Extraction|oil,NA,44.43568901,127.5470964,31.69736642,73.66397657,80.01766345,89.57791751,102.6565135,122.805926,142.1548589,154.3032424,168.9374276,187.1367408,220.2116872,272.2578791,304.1511028,317.4125024,335.2735798,359.3301324,354.7075384,358.9626178
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|Hydrogen,NA,0,0,0.000505358,0.006122169,0.095917749,0.563605175,1.9156033,1.940494905,2.208201871,1.77420276,1.699955379,1.592682399,1.538483205,1.491954761,1.364759026,1.242527592,1.177115883,1.147738047,1.078852348,1.001765642
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|Hydrogen|Fossil,NA,0,0,0,0,0,0,0,0,0,4.09E-15,4.09E-15,4.09E-15,4.09E-15,4.09E-15,4.09E-15,4.09E-15,4.09E-15,4.09E-15,4.09E-15,4.09E-15
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|Hydrogen|Renewable,NA,0,0,0.000505358,0.006122169,0.095917749,0.563605175,1.9156033,1.940494905,2.208201871,1.77420276,1.699955379,1.592682399,1.538483205,1.491954761,1.364759026,1.242527592,1.177115883,1.147738047,1.078852348,1.001765642
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Biomass,NA,1.235397629,2.180786584,0.870717477,25.34913561,5.003837729,4.739321903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Biomass|w/o CCS,NA,1.235397629,2.180786584,0.870717477,25.34913561,5.003837729,4.739321903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Coal|w/o CCS,NA,3.906240629,6.21544776,0.000308849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Fossil,NA,4.090352537,16.39173703,21.82646782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Gas|w/o CCS,NA,0.000146819,9.471991377,21.82615897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Hydro,NA,0.000411095,2.840213437,5.287735965,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648,10.21586648
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Non-Biomass Renewables,NA,12.4285937,34.46485405,46.6014448,37.35095303,56.72852823,76.9243867,112.8272698,63.06164039,62.42935555,60.6923696,58.6557867,55.82245075,55.09612798,54.58770137,52.3776328,50.70252067,49.22527437,48.95705139,47.66531451,45.82891325
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Non-fossil,NA,13.66474623,40.08494104,57.12783272,80.40343945,62.08432559,81.66370861,112.8272698,63.06164039,62.42935555,63.79588352,62.74450564,60.15357265,59.37900574,58.94623797,56.78474765,55.38513883,54.019173,53.62823386,51.97015938,50.53789331
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Oil|w/o CCS,NA,0.183965088,0.704297893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Solar|CSP,NA,0.259209621,1.829929415,0.363211414,3.607825538,8.386178912,20.53918721,76.70037145,17.45720292,30.82728984,28.72548042,27.66621416,25.3048973,25.89930854,25.91150619,25.2118565,25.03578072,23.8436291,23.8436291,23.2677548,21.62943922
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Solar|PV,NA,3.278569971,15.42838392,24.25690457,4.202011408,7.594968588,14.32745441,12.37488223,14.07377392,7.226203902,7.353264658,7.07963036,6.9591995,6.579850099,6.436355325,6.068400613,5.959273111,5.674231813,5.406056344,4.690237018,4.492191636
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Wind,NA,8.890403009,14.36632728,16.69359285,19.3252496,30.53151425,31.8418786,13.53614964,21.31479708,14.15999533,14.39775804,13.6940757,13.34248747,12.40110287,12.02397338,10.88150921,9.491600362,9.491546974,9.491499464,9.491456208,9.491415918
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Wind|Offshore,NA,0.004478319,0.01108264,0.021173778,0.007325525,0.00646196,0.005876648,0.005489542,0.005257138,0.005074707,0.004926331,0.00481084,0.00471389,0.004634953,0.004564889,0.00449577,0.004434358,0.00438097,0.004333461,0.004290205,0.004249915
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|Wind|Onshore,NA,8.885924691,14.35524464,16.67241907,19.31792408,30.52505229,31.83600196,13.5306601,21.30953994,14.15492062,14.39283171,13.68926486,13.33777358,12.39646791,12.01940849,10.87701344,9.487166003,9.487166003,9.487166003,9.487166003,9.487166003
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|coal,NA,3.906240629,6.21544776,0.000308849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|gas,NA,0.000146819,9.471991377,21.82615897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|nuclear,NA,0.000754907,3.4393004,9.655670445,17.70335081,0.351959632,0,0,0,0,3.103513921,4.088718937,4.331121893,4.28287776,4.358536602,4.407114844,4.682618162,4.793898633,4.671182476,4.304844877,4.708980059
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|oil,NA,0.183965088,0.704297893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,usa,Investment|Energy Supply|electricity|solar,NA,3.537779592,17.25831333,24.62011599,7.809836946,15.9811475,34.86664162,89.07525367,31.53097684,38.05349374,36.07874508,34.74584452,32.2640968,32.47915864,32.34786151,31.28025711,30.99505383,29.51786091,29.24968544,27.95799182,26.12163086
WITCH 5.0,ssp2_bau,usa,Investment|Energy efficiency,NA,0.834682175,0.823120581,0.747423933,0.576404758,0.557360084,0.52319935,0.481122627,0.453716455,0.428130292,0.403475353,0.378308106,0.353422052,0.329372374,0.306619323,0.284670484,0.264070852,0.244556801,0.22612743,0.208698925,0.19303112
WITCH 5.0,ssp2_bau,usa,Investment|Final Good,billion US$2005/yr,3696.833519,3489.901142,3962.157807,4226.49249,4978.492176,5359.760711,5692.787986,6069.184048,6419.987549,6761.498978,7132.207073,7522.79577,7918.480962,8284.359351,8659.736883,9036.025864,9394.377946,9732.813336,10093.06391,10422.91952
WITCH 5.0,ssp2_bau,usa,Investment|Infrastructure|transport,NA,0,0,0,0,9.74E-07,6.83E-06,2.47E-05,2.54E-05,3.00E-05,2.39E-05,2.31E-05,2.18E-05,2.12E-05,2.08E-05,1.90E-05,1.72E-05,1.64E-05,1.62E-05,1.52E-05,1.41E-05
WITCH 5.0,ssp2_bau,usa,Investment|RnD,billion US$2005/yr,1.874716362,2.413317381,2.132462852,1.582833757,1.693257889,2.094435958,3.354682803,2.632986226,2.315701204,2.153314156,2.070024765,2.01260596,1.982143322,1.969747016,1.973563229,1.998639131,2.065082249,2.209111342,2.532043697,2.28964406
WITCH 5.0,ssp2_bau,usa,Investment|RnD|Energy Supply,NA,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07
WITCH 5.0,ssp2_bau,usa,Investment|RnD|Energy efficiency,NA,0.834682175,0.823120581,0.747423933,0.576404758,0.557360084,0.52319935,0.481122627,0.453716455,0.428130292,0.403475353,0.378308106,0.353422052,0.329372374,0.306619323,0.284670484,0.264070852,0.244556801,0.22612743,0.208698925,0.19303112
WITCH 5.0,ssp2_bau,usa,Investment|RnD|electricity,NA,1.040034087,1.590196701,1.385038818,1.0064289,1.135897705,1.571236508,2.873560076,2.179269672,1.887570812,1.749838703,1.691716559,1.659183808,1.652770848,1.663127593,1.688892644,1.734568179,1.820525348,1.982983812,2.323344672,2.09661284
WITCH 5.0,ssp2_bau,usa,LCOE|Liquids|Biomass|w/o CCS,NA,350,350,350,363.7244805,377.9864419,392.8066764,408.206711,424.2087908,440.8358642,458.1115524,476.0600982,494.7062868,514.0753278,534.1926857,555.0838419,576.773964,599.2874528,622.6473281,646.8744007,671.9861699
WITCH 5.0,ssp2_bau,usa,LCOE|Liquids|oil,NA,18.43923201,17.57255254,20.05810903,17.72929757,31.56806146,33.24672743,34.7232291,36.08050888,37.8173482,40.11724255,41.92961788,43.68813984,45.71765591,47.31347908,49.89640269,51.65726166,53.75031281,55.45858838,57.77406704,58.62111643
WITCH 5.0,ssp2_bau,usa,LCOE|electricity,NA,27.58996046,29.60600055,35.19017103,40.36908133,39.95501981,36.64036356,32.56758,27.09188164,24.69789481,23.29688766,22.49127157,21.93993606,21.50332813,21.09623381,20.73625044,20.45665207,20.25546539,20.09744916,19.94427901,19.80835805
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Biomass,NA,29.41180177,27.75913958,29.3551855,27.29304207,26.26119482,25.93273956,25.70250132,25.562221,25.4500907,25.36002547,25.27971094,25.19762005,25.11112679,25.02055965,24.93323062,24.85447596,24.78756729,24.7346707,24.69868182,24.68622971
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Biomass|w/o CCS,NA,26.47573145,25.69599682,29.74436586,26.20413477,26.10215821,25.8032695,25.59633058,25.45674687,25.34517282,25.25555384,25.17563697,25.09395263,25.00788793,24.91776969,24.83087347,24.75250888,24.68593123,24.63329582,24.59748382,24.58509125
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Coal|w/o CCS,NA,1.07E-06,1.01E-06,1.12E-06,0.000182239,0.000184559,0.000185584,0.000186585,0.00018753,0.000188222,0.00018876,0.000189141,0.000189315,0.000189372,0.000189322,0.000189206,0.000189078,0.000188975,0.000188919,0.000188942,0.000189092
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Coal|w/o CCS|w/ Carbon Price,NA,1.07E-06,1.01E-06,1.12E-06,0.000182239,0.000184559,0.000185584,0.000186585,0.00018753,0.000188222,0.00018876,0.000189141,0.000189315,0.000189372,0.000189322,0.000189206,0.000189078,0.000188975,0.000188919,0.000188942,0.000189092
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Gas|w/o CCS,NA,55.23184895,51.72215113,51.68493554,50.83702599,54.22927847,54.1260342,56.34385443,54.16770819,58.99786398,59.35281124,59.80642265,60.63517749,62.16399245,64.34710787,67.14888896,70.62807566,74.57885717,81.00035381,90.34221008,103.8972169
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Non-Biomass Renewables,NA,44.78272596,43.06851826,48.47199411,50.24177419,39.08274516,29.18992154,24.76026699,21.6437182,20.42035326,19.75879862,19.29439266,18.94064152,18.65773598,18.41435629,18.21012672,18.04599583,17.90777585,17.80732893,17.7360884,17.70589214
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Oil|w/o CCS,NA,64.93447095,89.48786974,105.6038425,101.8278507,129.6488264,132.8348505,135.6744044,138.3175169,141.7440849,146.3199078,149.919636,153.4096629,157.4429341,164.7338892,157.8426687,161.2783061,168.9943414,187.2387107,215.2905296,244.447235
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Solar|Average,NA,312.6122648,264.4145805,170.2500327,120.9887937,79.54932642,44.83513787,29.11651703,20.72737262,19.11479841,18.29154821,17.72694066,17.30213105,16.95529032,16.66115807,16.41859538,16.22381292,16.06544051,15.94267595,15.85160047,15.79468694
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Solar|CSP|Average,NA,337.5579726,261.1502739,233.3867079,173.8096064,73.95670197,46.71136097,29.34223974,19.51777342,18.99199199,18.44350579,18.09137545,17.81622398,17.58168471,17.35085251,17.1526044,16.99220362,16.8612986,16.76793908,16.7008347,16.66490071
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Solar|PV|Average,NA,285.3977124,265.1585587,164.5607991,118.9799476,80.39543633,44.29852851,28.99598468,22.8093047,19.2593306,18.09515406,17.23536798,16.5876012,16.07888015,15.6746858,15.3459008,15.07633376,14.8540492,14.66932407,14.51556993,14.37806517
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Wind|Average,NA,54.10412091,46.65910034,41.8983107,39.87545284,29.88622711,22.69955966,20.37519733,19.46953785,18.76278247,18.22245634,17.82276969,17.48887671,17.20343973,16.94115848,16.70896956,16.48225416,16.24779864,16.04633284,15.87765613,15.74284237
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Wind|Offshore|Average,NA,0,62.61089192,63.472815,67.72967097,69.06268542,68.47704051,67.49733024,66.4455323,65.32082775,64.04476576,62.96845619,61.88804178,60.83351385,59.85677811,58.95357873,58.12557308,57.38380455,56.71719374,56.14530275,55.67094217
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|Wind|Onshore|Average,NA,54.44032431,46.63779507,41.88262674,39.8572907,29.87260635,22.69176714,20.36993905,19.46456145,18.75857778,18.21843698,17.8189163,17.48513634,17.19978698,16.93754492,16.70537948,16.47863814,16.24409787,16.04256148,15.8738257,15.73896183
WITCH 5.0,ssp2_bau,usa,LCOE|electricity|nuclear,NA,60.86676584,60.84433868,63.0121778,68.32233662,75.54838325,81.05474481,86.44422095,91.27037052,94.68127324,96.91360708,98.78643268,99.86226793,99.93373373,99.07229818,97.47243144,95.33283072,92.80904238,90.05625932,87.21798782,84.43111393
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Biomass,NA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Biomass|w/ CCS,NA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Biomass|w/o CCS,NA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Coal|w/ CCS,NA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Coal|w/o CCS,NA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Gas|w/ CCS,NA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Gas|w/o CCS,NA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Hydro,NA,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Solar|CSP,NA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Solar|PV,NA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Wind,NA,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Wind|Offshore,NA,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|Wind|Onshore,NA,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|coal,NA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|gas,NA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|nuclear,NA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
WITCH 5.0,ssp2_bau,usa,Lifetime|electricity|solar,NA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Biomass|w/ CCS,NA,78.707,78.707,82.435,84.462,84.462,84.462,84.462,84.462,84.462,84.462,84.462,84.462,84.462,84.462,84.462,84.462,84.462,84.462,84.462,84.462
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Biomass|w/o CCS,NA,70.307,70.307,74.035,76.062,76.062,76.062,76.062,76.062,76.062,76.062,76.062,76.062,76.062,76.062,76.062,76.062,76.062,76.062,76.062,76.062
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Coal|w/ CCS,NA,81.907,81.907,85.635,87.662,87.662,87.662,87.662,87.662,87.662,87.662,87.662,87.662,87.662,87.662,87.662,87.662,87.662,87.662,87.662,87.662
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Coal|w/o CCS,NA,70.30699999,70.29930212,74.0156861,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617,76.04268617
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Gas|w/ CCS,NA,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2,40.2
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Gas|w/o CCS,NA,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Hydro,NA,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Nuclear,NA,191.4505076,190.7689304,190.4401713,190.7321412,191.1467844,191.0678287,190.3757294,188.7097916,187.666649,187.0375794,186.7655737,186.4783902,186.3470304,186.293974,186.474304,186.5789134,186.7575256,186.9589844,187.1895117,187.4178441
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Solar|CSP,NA,0.024149646,0.023344658,0.020124705,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505,0.016703505
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Solar|PV,NA,20.05360166,18.37630165,16.2204778,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183,14.00422183
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Wind|Offshore,NA,92.7171465,87.3758994,66.01091101,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664,52.87714664
WITCH 5.0,ssp2_bau,usa,OM Cost|Fixed|Electricity|Wind|Onshore,NA,46.84541262,45.93098449,37.94164072,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069,31.05966069
WITCH 5.0,ssp2_bau,usa,Operating Expenditures|electricity|Biomass|w/ CCS,NA,0,-8.84E-06,5.22E-07,-1.60E-05,-1.55E-05,-1.13E-05,-1.18E-05,-7.37E-07,-7.18E-07,-6.94E-07,-6.67E-07,-6.38E-07,-6.08E-07,-4.93E-06,-9.27E-06,-8.83E-06,-8.38E-06,-7.93E-06,-1.12E-05,-1.05E-05
WITCH 5.0,ssp2_bau,usa,Operating Expenditures|electricity|Biomass|w/o CCS,NA,0.787439103,0.843684,1.110525,1.074175665,5.680345721,5.471783184,5.255309192,4.18146309,3.327042135,2.64720986,2.106291519,1.675902012,1.33345634,1.060984437,0.844188166,0.671691015,0.534441102,0.425236167,0.338345628,0.269209867
