,year,vintage_year,IAM_region,powertrain,size,vintage_demand_tkm
255169,2050,2017,OAS,ICEV-g,7.5t,0
255176,2020,2017,OAS,BEV,7.5t,0
255177,2025,2017,OAS,BEV,7.5t,0
255178,2030,2017,OAS,BEV,7.5t,0
255179,2035,2017,OAS,BEV,7.5t,0
255180,2040,2017,OAS,BEV,7.5t,0
255181,2045,2017,OAS,BEV,7.5t,0
255182,2050,2017,OAS,BEV,7.5t,0
255189,2020,2017,OAS,FCEV,7.5t,0
255190,2025,2017,OAS,FCEV,7.5t,0
255191,2030,2017,OAS,FCEV,7.5t,0
255192,2035,2017,OAS,FCEV,7.5t,0
255193,2040,2017,OAS,FCEV,7.5t,0
255194,2045,2017,OAS,FCEV,7.5t,0
255195,2050,2017,OAS,FCEV,7.5t,0
255202,2020,2017,OAS,ICEV-d,7.5t,0
255203,2025,2017,OAS,ICEV-d,7.5t,0
255204,2030,2017,OAS,ICEV-d,7.5t,0
255205,2035,2017,OAS,ICEV-d,7.5t,0
255206,2040,2017,OAS,ICEV-d,7.5t,0
255207,2045,2017,OAS,ICEV-d,7.5t,0
255208,2050,2017,OAS,ICEV-d,7.5t,0
255215,2020,2017,OAS,ICEV-g,7.5t,0
255216,2025,2017,OAS,ICEV-g,7.5t,0
255217,2030,2017,OAS,ICEV-g,7.5t,0
255218,2035,2017,OAS,ICEV-g,7.5t,0
255219,2040,2017,OAS,ICEV-g,7.5t,0
255220,2045,2017,OAS,ICEV-g,7.5t,0
255221,2050,2017,OAS,ICEV-g,7.5t,0
255228,2020,2017,OAS,BEV,18t,0
255229,2025,2017,OAS,BEV,18t,0
255230,2030,2017,OAS,BEV,18t,0
255231,2035,2017,OAS,BEV,18t,0
255232,2040,2017,OAS,BEV,18t,0
255233,2045,2017,OAS,BEV,18t,0
255234,2050,2017,OAS,BEV,18t,0
255241,2020,2017,OAS,FCEV,18t,0
255242,2025,2017,OAS,FCEV,18t,0
255243,2030,2017,OAS,FCEV,18t,0
255244,2035,2017,OAS,FCEV,18t,0
255245,2040,2017,OAS,FCEV,18t,0
255246,2045,2017,OAS,FCEV,18t,0
255247,2050,2017,OAS,FCEV,18t,0
255254,2020,2017,OAS,ICEV-d,18t,3959
255255,2025,2017,OAS,ICEV-d,18t,3714
255256,2030,2017,OAS,ICEV-d,18t,2051
255257,2035,2017,OAS,ICEV-d,18t,0
255258,2040,2017,OAS,ICEV-d,18t,0
255259,2045,2017,OAS,ICEV-d,18t,0
255260,2050,2017,OAS,ICEV-d,18t,0
255267,2020,2017,OAS,ICEV-g,18t,0
255268,2025,2017,OAS,ICEV-g,18t,0
255269,2030,2017,OAS,ICEV-g,18t,0
255270,2035,2017,OAS,ICEV-g,18t,0
255271,2040,2017,OAS,ICEV-g,18t,0
255272,2045,2017,OAS,ICEV-g,18t,0
255273,2050,2017,OAS,ICEV-g,18t,0
255280,2020,2017,OAS,BEV,18t,0
255281,2025,2017,OAS,BEV,18t,0
255282,2030,2017,OAS,BEV,18t,0
255283,2035,2017,OAS,BEV,18t,0
255284,2040,2017,OAS,BEV,18t,0
255285,2045,2017,OAS,BEV,18t,0
255286,2050,2017,OAS,BEV,18t,0
255293,2020,2017,OAS,FCEV,18t,0
255294,2025,2017,OAS,FCEV,18t,0
255295,2030,2017,OAS,FCEV,18t,0
255296,2035,2017,OAS,FCEV,18t,0
255297,2040,2017,OAS,FCEV,18t,0
255298,2045,2017,OAS,FCEV,18t,0
255299,2050,2017,OAS,FCEV,18t,0
255306,2020,2017,OAS,ICEV-d,18t,0
255307,2025,2017,OAS,ICEV-d,18t,0
255308,2030,2017,OAS,ICEV-d,18t,0
255309,2035,2017,OAS,ICEV-d,18t,0
255310,2040,2017,OAS,ICEV-d,18t,0
255311,2045,2017,OAS,ICEV-d,18t,0
255312,2050,2017,OAS,ICEV-d,18t,0
255319,2020,2017,OAS,ICEV-g,18t,0
255320,2025,2017,OAS,ICEV-g,18t,0
255321,2030,2017,OAS,ICEV-g,18t,0
255322,2035,2017,OAS,ICEV-g,18t,0
255323,2040,2017,OAS,ICEV-g,18t,0
255324,2045,2017,OAS,ICEV-g,18t,0
255325,2050,2017,OAS,ICEV-g,18t,0
255332,2020,2017,OAS,BEV,18t,0
255333,2025,2017,OAS,BEV,18t,0
255334,2030,2017,OAS,BEV,18t,0
255335,2035,2017,OAS,BEV,18t,0
255336,2040,2017,OAS,BEV,18t,0
255337,2045,2017,OAS,BEV,18t,0
255338,2050,2017,OAS,BEV,18t,0
255345,2020,2017,OAS,FCEV,18t,0
255346,2025,2017,OAS,FCEV,18t,0
255347,2030,2017,OAS,FCEV,18t,0
255348,2035,2017,OAS,FCEV,18t,0
255349,2040,2017,OAS,FCEV,18t,0
255350,2045,2017,OAS,FCEV,18t,0
255351,2050,2017,OAS,FCEV,18t,0
255358,2020,2017,OAS,ICEV-d,18t,1136
255359,2025,2017,OAS,ICEV-d,18t,1065
255360,2030,2017,OAS,ICEV-d,18t,588
255361,2035,2017,OAS,ICEV-d,18t,0
255362,2040,2017,OAS,ICEV-d,18t,0
255363,2045,2017,OAS,ICEV-d,18t,0
255364,2050,2017,OAS,ICEV-d,18t,0
255371,2020,2017,OAS,ICEV-g,18t,0
255372,2025,2017,OAS,ICEV-g,18t,0
255373,2030,2017,OAS,ICEV-g,18t,0
255374,2035,2017,OAS,ICEV-g,18t,0
255375,2040,2017,OAS,ICEV-g,18t,0
255376,2045,2017,OAS,ICEV-g,18t,0
255377,2050,2017,OAS,ICEV-g,18t,0
255384,2020,2017,OAS,BEV,26t,0
255385,2025,2017,OAS,BEV,26t,0
255386,2030,2017,OAS,BEV,26t,0
255387,2035,2017,OAS,BEV,26t,0
255388,2040,2017,OAS,BEV,26t,0
255389,2045,2017,OAS,BEV,26t,0
255390,2050,2017,OAS,BEV,26t,0
255397,2020,2017,OAS,FCEV,26t,0
255398,2025,2017,OAS,FCEV,26t,0
255399,2030,2017,OAS,FCEV,26t,0
255400,2035,2017,OAS,FCEV,26t,0
255401,2040,2017,OAS,FCEV,26t,0
255402,2045,2017,OAS,FCEV,26t,0
255403,2050,2017,OAS,FCEV,26t,0
255410,2020,2017,OAS,ICEV-d,26t,1
255411,2025,2017,OAS,ICEV-d,26t,1
255412,2030,2017,OAS,ICEV-d,26t,0
255413,2035,2017,OAS,ICEV-d,26t,0
255414,2040,2017,OAS,ICEV-d,26t,0
255415,2045,2017,OAS,ICEV-d,26t,0
255416,2050,2017,OAS,ICEV-d,26t,0
255423,2020,2017,OAS,ICEV-g,26t,0
255424,2025,2017,OAS,ICEV-g,26t,0
255425,2030,2017,OAS,ICEV-g,26t,0
255426,2035,2017,OAS,ICEV-g,26t,0
255427,2040,2017,OAS,ICEV-g,26t,0
255428,2045,2017,OAS,ICEV-g,26t,0
255429,2050,2017,OAS,ICEV-g,26t,0
255436,2020,2017,OAS,BEV,40t,0
255437,2025,2017,OAS,BEV,40t,0
255438,2030,2017,OAS,BEV,40t,0
255439,2035,2017,OAS,BEV,40t,0
255440,2040,2017,OAS,BEV,40t,0
255441,2045,2017,OAS,BEV,40t,0
255442,2050,2017,OAS,BEV,40t,0
255449,2020,2017,OAS,FCEV,40t,0
255450,2025,2017,OAS,FCEV,40t,0
255451,2030,2017,OAS,FCEV,40t,0
255452,2035,2017,OAS,FCEV,40t,0
255453,2040,2017,OAS,FCEV,40t,0
255454,2045,2017,OAS,FCEV,40t,0
255455,2050,2017,OAS,FCEV,40t,0
255462,2020,2017,OAS,ICEV-d,40t,18983
255463,2025,2017,OAS,ICEV-d,40t,17819
255464,2030,2017,OAS,ICEV-d,40t,9844
255465,2035,2017,OAS,ICEV-d,40t,0
255466,2040,2017,OAS,ICEV-d,40t,0
255467,2045,2017,OAS,ICEV-d,40t,0
255468,2050,2017,OAS,ICEV-d,40t,0
255475,2020,2017,OAS,ICEV-g,40t,1202
255476,2025,2017,OAS,ICEV-g,40t,1128
255477,2030,2017,OAS,ICEV-g,40t,623
255478,2035,2017,OAS,ICEV-g,40t,0
255479,2040,2017,OAS,ICEV-g,40t,0
255480,2045,2017,OAS,ICEV-g,40t,0
255481,2050,2017,OAS,ICEV-g,40t,0
256008,2020,2018,OAS,BEV,3.5t,0
256009,2025,2018,OAS,BEV,3.5t,0
256010,2030,2018,OAS,BEV,3.5t,0
256011,2035,2018,OAS,BEV,3.5t,0
256012,2040,2018,OAS,BEV,3.5t,0
256013,2045,2018,OAS,BEV,3.5t,0
256014,2050,2018,OAS,BEV,3.5t,0
256021,2020,2018,OAS,FCEV,3.5t,0
256022,2025,2018,OAS,FCEV,3.5t,0
256023,2030,2018,OAS,FCEV,3.5t,0
256024,2035,2018,OAS,FCEV,3.5t,0
256025,2040,2018,OAS,FCEV,3.5t,0
256026,2045,2018,OAS,FCEV,3.5t,0
256027,2050,2018,OAS,FCEV,3.5t,0
256034,2020,2018,OAS,ICEV-d,3.5t,11921
256035,2025,2018,OAS,ICEV-d,3.5t,11502
256036,2030,2018,OAS,ICEV-d,3.5t,7803
256037,2035,2018,OAS,ICEV-d,3.5t,0
256038,2040,2018,OAS,ICEV-d,3.5t,0
256039,2045,2018,OAS,ICEV-d,3.5t,0
256040,2050,2018,OAS,ICEV-d,3.5t,0
256047,2020,2018,OAS,ICEV-g,3.5t,0
256048,2025,2018,OAS,ICEV-g,3.5t,0
256049,2030,2018,OAS,ICEV-g,3.5t,0
256050,2035,2018,OAS,ICEV-g,3.5t,0
256051,2040,2018,OAS,ICEV-g,3.5t,0
256052,2045,2018,OAS,ICEV-g,3.5t,0
256053,2050,2018,OAS,ICEV-g,3.5t,0
256060,2020,2018,OAS,BEV,3.5t,0
256061,2025,2018,OAS,BEV,3.5t,0
256062,2030,2018,OAS,BEV,3.5t,0
256063,2035,2018,OAS,BEV,3.5t,0
256064,2040,2018,OAS,BEV,3.5t,0
256065,2045,2018,OAS,BEV,3.5t,0
256066,2050,2018,OAS,BEV,3.5t,0
256073,2020,2018,OAS,FCEV,3.5t,0
256074,2025,2018,OAS,FCEV,3.5t,0
256075,2030,2018,OAS,FCEV,3.5t,0
256076,2035,2018,OAS,FCEV,3.5t,0
256077,2040,2018,OAS,FCEV,3.5t,0
256078,2045,2018,OAS,FCEV,3.5t,0
256079,2050,2018,OAS,FCEV,3.5t,0
256086,2020,2018,OAS,ICEV-d,3.5t,0
256087,2025,2018,OAS,ICEV-d,3.5t,0
256088,2030,2018,OAS,ICEV-d,3.5t,0
256089,2035,2018,OAS,ICEV-d,3.5t,0
256090,2040,2018,OAS,ICEV-d,3.5t,0
256091,2045,2018,OAS,ICEV-d,3.5t,0
256092,2050,2018,OAS,ICEV-d,3.5t,0
256099,2020,2018,OAS,ICEV-g,3.5t,0
256100,2025,2018,OAS,ICEV-g,3.5t,0
256101,2030,2018,OAS,ICEV-g,3.5t,0
256102,2035,2018,OAS,ICEV-g,3.5t,0
256103,2040,2018,OAS,ICEV-g,3.5t,0
256104,2045,2018,OAS,ICEV-g,3.5t,0
256105,2050,2018,OAS,ICEV-g,3.5t,0
256112,2020,2018,OAS,BEV,3.5t,0
256113,2025,2018,OAS,BEV,3.5t,0
256114,2030,2018,OAS,BEV,3.5t,0
256115,2035,2018,OAS,BEV,3.5t,0
256116,2040,2018,OAS,BEV,3.5t,0
256117,2045,2018,OAS,BEV,3.5t,0
256118,2050,2018,OAS,BEV,3.5t,0
256125,2020,2018,OAS,FCEV,3.5t,0
256126,2025,2018,OAS,FCEV,3.5t,0
256127,2030,2018,OAS,FCEV,3.5t,0
256128,2035,2018,OAS,FCEV,3.5t,0
256129,2040,2018,OAS,FCEV,3.5t,0
256130,2045,2018,OAS,FCEV,3.5t,0
256131,2050,2018,OAS,FCEV,3.5t,0
256138,2020,2018,OAS,ICEV-d,3.5t,4348
256139,2025,2018,OAS,ICEV-d,3.5t,4195
256140,2030,2018,OAS,ICEV-d,3.5t,2846
256141,2035,2018,OAS,ICEV-d,3.5t,0
256142,2040,2018,OAS,ICEV-d,3.5t,0
256143,2045,2018,OAS,ICEV-d,3.5t,0
256144,2050,2018,OAS,ICEV-d,3.5t,0
256151,2020,2018,OAS,ICEV-g,3.5t,0
256152,2025,2018,OAS,ICEV-g,3.5t,0
256153,2030,2018,OAS,ICEV-g,3.5t,0
256154,2035,2018,OAS,ICEV-g,3.5t,0
256155,2040,2018,OAS,ICEV-g,3.5t,0
256156,2045,2018,OAS,ICEV-g,3.5t,0
256157,2050,2018,OAS,ICEV-g,3.5t,0
256164,2020,2018,OAS,BEV,3.5t,0
256165,2025,2018,OAS,BEV,3.5t,0
256166,2030,2018,OAS,BEV,3.5t,0
256167,2035,2018,OAS,BEV,3.5t,0
256168,2040,2018,OAS,BEV,3.5t,0
256169,2045,2018,OAS,BEV,3.5t,0
256170,2050,2018,OAS,BEV,3.5t,0
256177,2020,2018,OAS,FCEV,3.5t,0
256178,2025,2018,OAS,FCEV,3.5t,0
256179,2030,2018,OAS,FCEV,3.5t,0
256180,2035,2018,OAS,FCEV,3.5t,0
256181,2040,2018,OAS,FCEV,3.5t,0
256182,2045,2018,OAS,FCEV,3.5t,0
256183,2050,2018,OAS,FCEV,3.5t,0
256190,2020,2018,OAS,ICEV-d,3.5t,2194
256191,2025,2018,OAS,ICEV-d,3.5t,2118
256192,2030,2018,OAS,ICEV-d,3.5t,1437
256193,2035,2018,OAS,ICEV-d,3.5t,0
256194,2040,2018,OAS,ICEV-d,3.5t,0
256195,2045,2018,OAS,ICEV-d,3.5t,0
256196,2050,2018,OAS,ICEV-d,3.5t,0
256203,2020,2018,OAS,ICEV-g,3.5t,2
256204,2025,2018,OAS,ICEV-g,3.5t,2
256205,2030,2018,OAS,ICEV-g,3.5t,1
256206,2035,2018,OAS,ICEV-g,3.5t,0
256207,2040,2018,OAS,ICEV-g,3.5t,0
256208,2045,2018,OAS,ICEV-g,3.5t,0
256209,2050,2018,OAS,ICEV-g,3.5t,0
256216,2020,2018,OAS,BEV,3.5t,0
256217,2025,2018,OAS,BEV,3.5t,0
256218,2030,2018,OAS,BEV,3.5t,0
256219,2035,2018,OAS,BEV,3.5t,0
256220,2040,2018,OAS,BEV,3.5t,0
256221,2045,2018,OAS,BEV,3.5t,0
256222,2050,2018,OAS,BEV,3.5t,0
256229,2020,2018,OAS,FCEV,3.5t,0
256230,2025,2018,OAS,FCEV,3.5t,0
256231,2030,2018,OAS,FCEV,3.5t,0
256232,2035,2018,OAS,FCEV,3.5t,0
256233,2040,2018,OAS,FCEV,3.5t,0
256234,2045,2018,OAS,FCEV,3.5t,0
256235,2050,2018,OAS,FCEV,3.5t,0
256242,2020,2018,OAS,ICEV-d,3.5t,11234
256243,2025,2018,OAS,ICEV-d,3.5t,10839
256244,2030,2018,OAS,ICEV-d,3.5t,7353
256245,2035,2018,OAS,ICEV-d,3.5t,0
256246,2040,2018,OAS,ICEV-d,3.5t,0
256247,2045,2018,OAS,ICEV-d,3.5t,0
256248,2050,2018,OAS,ICEV-d,3.5t,0
256255,2020,2018,OAS,ICEV-g,3.5t,0
256256,2025,2018,OAS,ICEV-g,3.5t,0
256257,2030,2018,OAS,ICEV-g,3.5t,0
256258,2035,2018,OAS,ICEV-g,3.5t,0
256259,2040,2018,OAS,ICEV-g,3.5t,0
256260,2045,2018,OAS,ICEV-g,3.5t,0
256261,2050,2018,OAS,ICEV-g,3.5t,0
256268,2020,2018,OAS,BEV,26t,0
256269,2025,2018,OAS,BEV,26t,0
256270,2030,2018,OAS,BEV,26t,0
256271,2035,2018,OAS,BEV,26t,0
256272,2040,2018,OAS,BEV,26t,0
256273,2045,2018,OAS,BEV,26t,0
256274,2050,2018,OAS,BEV,26t,0
256281,2020,2018,OAS,FCEV,26t,0
256282,2025,2018,OAS,FCEV,26t,0
256283,2030,2018,OAS,FCEV,26t,0
256284,2035,2018,OAS,FCEV,26t,0
256285,2040,2018,OAS,FCEV,26t,0
256286,2045,2018,OAS,FCEV,26t,0
256287,2050,2018,OAS,FCEV,26t,0
256294,2020,2018,OAS,ICEV-d,26t,9553
256295,2025,2018,OAS,ICEV-d,26t,9222
256296,2030,2018,OAS,ICEV-d,26t,6258
256297,2035,2018,OAS,ICEV-d,26t,0
256298,2040,2018,OAS,ICEV-d,26t,0
256299,2045,2018,OAS,ICEV-d,26t,0
256300,2050,2018,OAS,ICEV-d,26t,0
256307,2020,2018,OAS,ICEV-g,26t,602
256308,2025,2018,OAS,ICEV-g,26t,581
256309,2030,2018,OAS,ICEV-g,26t,394
256310,2035,2018,OAS,ICEV-g,26t,0
256311,2040,2018,OAS,ICEV-g,26t,0
256312,2045,2018,OAS,ICEV-g,26t,0
256313,2050,2018,OAS,ICEV-g,26t,0
256320,2020,2018,OAS,BEV,3.5t,0
256321,2025,2018,OAS,BEV,3.5t,0
256322,2030,2018,OAS,BEV,3.5t,0
256323,2035,2018,OAS,BEV,3.5t,0
256324,2040,2018,OAS,BEV,3.5t,0
256325,2045,2018,OAS,BEV,3.5t,0
256326,2050,2018,OAS,BEV,3.5t,0
256333,2020,2018,OAS,FCEV,3.5t,0
256334,2025,2018,OAS,FCEV,3.5t,0
256335,2030,2018,OAS,FCEV,3.5t,0
256336,2035,2018,OAS,FCEV,3.5t,0
256337,2040,2018,OAS,FCEV,3.5t,0
256338,2045,2018,OAS,FCEV,3.5t,0
256339,2050,2018,OAS,FCEV,3.5t,0
256346,2020,2018,OAS,ICEV-d,3.5t,597
256347,2025,2018,OAS,ICEV-d,3.5t,576
256348,2030,2018,OAS,ICEV-d,3.5t,391
256349,2035,2018,OAS,ICEV-d,3.5t,0
256350,2040,2018,OAS,ICEV-d,3.5t,0
256351,2045,2018,OAS,ICEV-d,3.5t,0
256352,2050,2018,OAS,ICEV-d,3.5t,0
256359,2020,2018,OAS,ICEV-g,3.5t,0
256360,2025,2018,OAS,ICEV-g,3.5t,0
256361,2030,2018,OAS,ICEV-g,3.5t,0
256362,2035,2018,OAS,ICEV-g,3.5t,0
256363,2040,2018,OAS,ICEV-g,3.5t,0
256364,2045,2018,OAS,ICEV-g,3.5t,0
256365,2050,2018,OAS,ICEV-g,3.5t,0
256372,2020,2018,OAS,BEV,3.5t,0
256373,2025,2018,OAS,BEV,3.5t,0
256374,2030,2018,OAS,BEV,3.5t,0
256375,2035,2018,OAS,BEV,3.5t,0
256376,2040,2018,OAS,BEV,3.5t,0
256377,2045,2018,OAS,BEV,3.5t,0
256378,2050,2018,OAS,BEV,3.5t,0
256385,2020,2018,OAS,FCEV,3.5t,0
256386,2025,2018,OAS,FCEV,3.5t,0
256387,2030,2018,OAS,FCEV,3.5t,0
256388,2035,2018,OAS,FCEV,3.5t,0
256389,2040,2018,OAS,FCEV,3.5t,0
256390,2045,2018,OAS,FCEV,3.5t,0
256391,2050,2018,OAS,FCEV,3.5t,0
256398,2020,2018,OAS,ICEV-d,3.5t,0
256399,2025,2018,OAS,ICEV-d,3.5t,0
256400,2030,2018,OAS,ICEV-d,3.5t,0
256401,2035,2018,OAS,ICEV-d,3.5t,0
256402,2040,2018,OAS,ICEV-d,3.5t,0
256403,2045,2018,OAS,ICEV-d,3.5t,0
256404,2050,2018,OAS,ICEV-d,3.5t,0
256411,2020,2018,OAS,ICEV-g,3.5t,0
256412,2025,2018,OAS,ICEV-g,3.5t,0
256413,2030,2018,OAS,ICEV-g,3.5t,0
256414,2035,2018,OAS,ICEV-g,3.5t,0
256415,2040,2018,OAS,ICEV-g,3.5t,0
256416,2045,2018,OAS,ICEV-g,3.5t,0
256417,2050,2018,OAS,ICEV-g,3.5t,0
256424,2020,2018,OAS,BEV,26t,0
256425,2025,2018,OAS,BEV,26t,0
256426,2030,2018,OAS,BEV,26t,0
256427,2035,2018,OAS,BEV,26t,0
256428,2040,2018,OAS,BEV,26t,0
256429,2045,2018,OAS,BEV,26t,0
256430,2050,2018,OAS,BEV,26t,0
256437,2020,2018,OAS,FCEV,26t,0
256438,2025,2018,OAS,FCEV,26t,0
256439,2030,2018,OAS,FCEV,26t,0
256440,2035,2018,OAS,FCEV,26t,0
256441,2040,2018,OAS,FCEV,26t,0
256442,2045,2018,OAS,FCEV,26t,0
256443,2050,2018,OAS,FCEV,26t,0
256450,2020,2018,OAS,ICEV-d,26t,16100
256451,2025,2018,OAS,ICEV-d,26t,15541
256452,2030,2018,OAS,ICEV-d,26t,10547
256453,2035,2018,OAS,ICEV-d,26t,0
256454,2040,2018,OAS,ICEV-d,26t,0
256455,2045,2018,OAS,ICEV-d,26t,0
256456,2050,2018,OAS,ICEV-d,26t,0
256463,2020,2018,OAS,ICEV-g,26t,1188
256464,2025,2018,OAS,ICEV-g,26t,1147
256465,2030,2018,OAS,ICEV-g,26t,778
256466,2035,2018,OAS,ICEV-g,26t,0
256467,2040,2018,OAS,ICEV-g,26t,0
256468,2045,2018,OAS,ICEV-g,26t,0
256469,2050,2018,OAS,ICEV-g,26t,0
256476,2020,2018,OAS,BEV,7.5t,0
256477,2025,2018,OAS,BEV,7.5t,0
256478,2030,2018,OAS,BEV,7.5t,0
256479,2035,2018,OAS,BEV,7.5t,0
256480,2040,2018,OAS,BEV,7.5t,0
256481,2045,2018,OAS,BEV,7.5t,0
256482,2050,2018,OAS,BEV,7.5t,0
256489,2020,2018,OAS,FCEV,7.5t,0
256490,2025,2018,OAS,FCEV,7.5t,0
256491,2030,2018,OAS,FCEV,7.5t,0
256492,2035,2018,OAS,FCEV,7.5t,0
256493,2040,2018,OAS,FCEV,7.5t,0
256494,2045,2018,OAS,FCEV,7.5t,0
256495,2050,2018,OAS,FCEV,7.5t,0
256502,2020,2018,OAS,ICEV-d,7.5t,0
256503,2025,2018,OAS,ICEV-d,7.5t,0
256504,2030,2018,OAS,ICEV-d,7.5t,0
256505,2035,2018,OAS,ICEV-d,7.5t,0
256506,2040,2018,OAS,ICEV-d,7.5t,0
256507,2045,2018,OAS,ICEV-d,7.5t,0
256508,2050,2018,OAS,ICEV-d,7.5t,0
256515,2020,2018,OAS,ICEV-g,7.5t,0
256516,2025,2018,OAS,ICEV-g,7.5t,0
256517,2030,2018,OAS,ICEV-g,7.5t,0
256518,2035,2018,OAS,ICEV-g,7.5t,0
256519,2040,2018,OAS,ICEV-g,7.5t,0
256520,2045,2018,OAS,ICEV-g,7.5t,0
256521,2050,2018,OAS,ICEV-g,7.5t,0
256528,2020,2018,OAS,BEV,7.5t,0
256529,2025,2018,OAS,BEV,7.5t,0
256530,2030,2018,OAS,BEV,7.5t,0
256531,2035,2018,OAS,BEV,7.5t,0
256532,2040,2018,OAS,BEV,7.5t,0
256533,2045,2018,OAS,BEV,7.5t,0
256534,2050,2018,OAS,BEV,7.5t,0
256541,2020,2018,OAS,FCEV,7.5t,0
256542,2025,2018,OAS,FCEV,7.5t,0
256543,2030,2018,OAS,FCEV,7.5t,0
256544,2035,2018,OAS,FCEV,7.5t,0
256545,2040,2018,OAS,FCEV,7.5t,0
256546,2045,2018,OAS,FCEV,7.5t,0
256547,2050,2018,OAS,FCEV,7.5t,0
256554,2020,2018,OAS,ICEV-d,7.5t,2805
256555,2025,2018,OAS,ICEV-d,7.5t,2706
256556,2030,2018,OAS,ICEV-d,7.5t,1836
256557,2035,2018,OAS,ICEV-d,7.5t,0
256558,2040,2018,OAS,ICEV-d,7.5t,0
256559,2045,2018,OAS,ICEV-d,7.5t,0
256560,2050,2018,OAS,ICEV-d,7.5t,0
256567,2020,2018,OAS,ICEV-g,7.5t,0
256568,2025,2018,OAS,ICEV-g,7.5t,0
256569,2030,2018,OAS,ICEV-g,7.5t,0
256570,2035,2018,OAS,ICEV-g,7.5t,0
256571,2040,2018,OAS,ICEV-g,7.5t,0
256572,2045,2018,OAS,ICEV-g,7.5t,0
256573,2050,2018,OAS,ICEV-g,7.5t,0
256580,2020,2018,OAS,BEV,7.5t,0
256581,2025,2018,OAS,BEV,7.5t,0
256582,2030,2018,OAS,BEV,7.5t,0
256583,2035,2018,OAS,BEV,7.5t,0
256584,2040,2018,OAS,BEV,7.5t,0
256585,2045,2018,OAS,BEV,7.5t,0
256586,2050,2018,OAS,BEV,7.5t,0
256593,2020,2018,OAS,FCEV,7.5t,0
256594,2025,2018,OAS,FCEV,7.5t,0
256595,2030,2018,OAS,FCEV,7.5t,0
256596,2035,2018,OAS,FCEV,7.5t,0
256597,2040,2018,OAS,FCEV,7.5t,0
256598,2045,2018,OAS,FCEV,7.5t,0
256599,2050,2018,OAS,FCEV,7.5t,0
256606,2020,2018,OAS,ICEV-d,7.5t,94
256607,2025,2018,OAS,ICEV-d,7.5t,91
256608,2030,2018,OAS,ICEV-d,7.5t,62
256609,2035,2018,OAS,ICEV-d,7.5t,0
256610,2040,2018,OAS,ICEV-d,7.5t,0
256611,2045,2018,OAS,ICEV-d,7.5t,0
256612,2050,2018,OAS,ICEV-d,7.5t,0
256619,2020,2018,OAS,ICEV-g,7.5t,0
256620,2025,2018,OAS,ICEV-g,7.5t,0
256621,2030,2018,OAS,ICEV-g,7.5t,0
256622,2035,2018,OAS,ICEV-g,7.5t,0
256623,2040,2018,OAS,ICEV-g,7.5t,0
256624,2045,2018,OAS,ICEV-g,7.5t,0
256625,2050,2018,OAS,ICEV-g,7.5t,0
256632,2020,2018,OAS,BEV,7.5t,0
256633,2025,2018,OAS,BEV,7.5t,0
256634,2030,2018,OAS,BEV,7.5t,0
256635,2035,2018,OAS,BEV,7.5t,0
256636,2040,2018,OAS,BEV,7.5t,0
256637,2045,2018,OAS,BEV,7.5t,0
256638,2050,2018,OAS,BEV,7.5t,0
256645,2020,2018,OAS,FCEV,7.5t,0
256646,2025,2018,OAS,FCEV,7.5t,0
256647,2030,2018,OAS,FCEV,7.5t,0
256648,2035,2018,OAS,FCEV,7.5t,0
256649,2040,2018,OAS,FCEV,7.5t,0
256650,2045,2018,OAS,FCEV,7.5t,0
256651,2050,2018,OAS,FCEV,7.5t,0
256658,2020,2018,OAS,ICEV-d,7.5t,0
256659,2025,2018,OAS,ICEV-d,7.5t,0
256660,2030,2018,OAS,ICEV-d,7.5t,0
256661,2035,2018,OAS,ICEV-d,7.5t,0
256662,2040,2018,OAS,ICEV-d,7.5t,0
256663,2045,2018,OAS,ICEV-d,7.5t,0
256664,2050,2018,OAS,ICEV-d,7.5t,0
256671,2020,2018,OAS,ICEV-g,7.5t,0
256672,2025,2018,OAS,ICEV-g,7.5t,0
256673,2030,2018,OAS,ICEV-g,7.5t,0
